disease_name,disease_name_clean,pathogen,pathogen_tax_id,pathogen_type,pheic_risk,pathogen_family,pathogen_genus,screen_status,priority_tier,likely_vector_group,screening_source_key,screening_basis,disease_rows_in_network,host_count_in_network,candidate_vector_species,candidate_vector_genus,candidate_vector_family,candidate_vector_group,vector_status,evidence_type,evidence_strength,source_org,source_title,source_url,source_accessed,notes,next_action,assignment_basis,vector_evidence_basis,vector_record_sources,vector_supporting_row_count
Zika virus disease,Zika virus disease,Orthoflavivirus zikaense,3048459,virus,High,flaviviridae,orthoflavivirus,clear,1_high,mosquito,WHO_vector_borne_diseases_fact_sheet,Recognised mosquito-borne disease in the first-pass screening.,18,18,Aedes flavicolis,Aedes,,mosquito,inherited_from_disease_level,disease_vector_evidence,candidate,,,,,Start species-level lookup with Aedes vectors.,prioritise_vector_lookup,disease_level_inherited,review,lit_review,1
Zika virus disease,Zika virus disease,Orthoflavivirus zikaense,64320,virus,High,flaviviridae,flavivirus,clear,1_high,mosquito,WHO_vector_borne_diseases_fact_sheet,Recognised mosquito-borne disease in the first-pass screening.,2,2,Aedes flavicolis,Aedes,,mosquito,inherited_from_disease_level,disease_vector_evidence,candidate,,,,,Start species-level lookup with Aedes vectors.,prioritise_vector_lookup,disease_level_inherited,review,lit_review,1
Zika virus disease,Zika virus disease,Orthoflavivirus zikaense,3048459,virus,High,flaviviridae,orthoflavivirus,clear,1_high,mosquito,WHO_vector_borne_diseases_fact_sheet,Recognised mosquito-borne disease in the first-pass screening.,18,18,Aedes flavicollis,Aedes,,mosquito,inherited_from_disease_level,disease_vector_evidence,weak,,,,,Start species-level lookup with Aedes vectors.,prioritise_vector_lookup,disease_level_inherited,review,lit_review,2
Zika virus disease,Zika virus disease,Orthoflavivirus zikaense,64320,virus,High,flaviviridae,flavivirus,clear,1_high,mosquito,WHO_vector_borne_diseases_fact_sheet,Recognised mosquito-borne disease in the first-pass screening.,2,2,Aedes flavicollis,Aedes,,mosquito,inherited_from_disease_level,disease_vector_evidence,weak,,,,,Start species-level lookup with Aedes vectors.,prioritise_vector_lookup,disease_level_inherited,review,lit_review,2
Zika virus disease,Zika virus disease,Orthoflavivirus zikaense,3048459,virus,High,flaviviridae,orthoflavivirus,clear,1_high,mosquito,WHO_vector_borne_diseases_fact_sheet,Recognised mosquito-borne disease in the first-pass screening.,18,18,Aedes fowleri,Aedes,,mosquito,inherited_from_disease_level,disease_vector_evidence,candidate,,,,,Start species-level lookup with Aedes vectors.,prioritise_vector_lookup,disease_level_inherited,review,lit_review,1
Zika virus disease,Zika virus disease,Orthoflavivirus zikaense,64320,virus,High,flaviviridae,flavivirus,clear,1_high,mosquito,WHO_vector_borne_diseases_fact_sheet,Recognised mosquito-borne disease in the first-pass screening.,2,2,Aedes fowleri,Aedes,,mosquito,inherited_from_disease_level,disease_vector_evidence,candidate,,,,,Start species-level lookup with Aedes vectors.,prioritise_vector_lookup,disease_level_inherited,review,lit_review,1
Zika virus disease,Zika virus disease,Orthoflavivirus zikaense,3048459,virus,High,flaviviridae,orthoflavivirus,clear,1_high,mosquito,WHO_vector_borne_diseases_fact_sheet,Recognised mosquito-borne disease in the first-pass screening.,18,18,Aedes furcifer,Aedes,,mosquito,inherited_from_disease_level,disease_vector_evidence,confirmed,,,,,Start species-level lookup with Aedes vectors.,prioritise_vector_lookup,disease_level_inherited,review,lit_review,4
Zika virus disease,Zika virus disease,Orthoflavivirus zikaense,64320,virus,High,flaviviridae,flavivirus,clear,1_high,mosquito,WHO_vector_borne_diseases_fact_sheet,Recognised mosquito-borne disease in the first-pass screening.,2,2,Aedes furcifer,Aedes,,mosquito,inherited_from_disease_level,disease_vector_evidence,confirmed,,,,,Start species-level lookup with Aedes vectors.,prioritise_vector_lookup,disease_level_inherited,review,lit_review,4
Zika virus disease,Zika virus disease,Orthoflavivirus zikaense,3048459,virus,High,flaviviridae,orthoflavivirus,clear,1_high,mosquito,WHO_vector_borne_diseases_fact_sheet,Recognised mosquito-borne disease in the first-pass screening.,18,18,Aedes grahamii,Aedes,,mosquito,inherited_from_disease_level,disease_vector_evidence,weak,,,,,Start species-level lookup with Aedes vectors.,prioritise_vector_lookup,disease_level_inherited,review,lit_review,2
Zika virus disease,Zika virus disease,Orthoflavivirus zikaense,64320,virus,High,flaviviridae,flavivirus,clear,1_high,mosquito,WHO_vector_borne_diseases_fact_sheet,Recognised mosquito-borne disease in the first-pass screening.,2,2,Aedes grahamii,Aedes,,mosquito,inherited_from_disease_level,disease_vector_evidence,weak,,,,,Start species-level lookup with Aedes vectors.,prioritise_vector_lookup,disease_level_inherited,review,lit_review,2
Zika virus disease,Zika virus disease,Orthoflavivirus zikaense,3048459,virus,High,flaviviridae,orthoflavivirus,clear,1_high,mosquito,WHO_vector_borne_diseases_fact_sheet,Recognised mosquito-borne disease in the first-pass screening.,18,18,Aedes hensilli,Aedes,,mosquito,inherited_from_disease_level,disease_vector_evidence,confirmed,,,,,Start species-level lookup with Aedes vectors.,prioritise_vector_lookup,disease_level_inherited,review,lit_review,6
Zika virus disease,Zika virus disease,Orthoflavivirus zikaense,64320,virus,High,flaviviridae,flavivirus,clear,1_high,mosquito,WHO_vector_borne_diseases_fact_sheet,Recognised mosquito-borne disease in the first-pass screening.,2,2,Aedes hensilli,Aedes,,mosquito,inherited_from_disease_level,disease_vector_evidence,confirmed,,,,,Start species-level lookup with Aedes vectors.,prioritise_vector_lookup,disease_level_inherited,review,lit_review,6
Zika virus disease,Zika virus disease,Orthoflavivirus zikaense,3048459,virus,High,flaviviridae,orthoflavivirus,clear,1_high,mosquito,WHO_vector_borne_diseases_fact_sheet,Recognised mosquito-borne disease in the first-pass screening.,18,18,Aedes hirsutus,Aedes,,mosquito,inherited_from_disease_level,disease_vector_evidence,candidate,,,,,Start species-level lookup with Aedes vectors.,prioritise_vector_lookup,disease_level_inherited,review,lit_review,3
Zika virus disease,Zika virus disease,Orthoflavivirus zikaense,64320,virus,High,flaviviridae,flavivirus,clear,1_high,mosquito,WHO_vector_borne_diseases_fact_sheet,Recognised mosquito-borne disease in the first-pass screening.,2,2,Aedes hirsutus,Aedes,,mosquito,inherited_from_disease_level,disease_vector_evidence,candidate,,,,,Start species-level lookup with Aedes vectors.,prioritise_vector_lookup,disease_level_inherited,review,lit_review,3
Zika virus disease,Zika virus disease,Orthoflavivirus zikaense,3048459,virus,High,flaviviridae,orthoflavivirus,clear,1_high,mosquito,WHO_vector_borne_diseases_fact_sheet,Recognised mosquito-borne disease in the first-pass screening.,18,18,Aedes jamoti,Aedes,,mosquito,inherited_from_disease_level,disease_vector_evidence,weak,,,,,Start species-level lookup with Aedes vectors.,prioritise_vector_lookup,disease_level_inherited,review,lit_review,2
Zika virus disease,Zika virus disease,Orthoflavivirus zikaense,64320,virus,High,flaviviridae,flavivirus,clear,1_high,mosquito,WHO_vector_borne_diseases_fact_sheet,Recognised mosquito-borne disease in the first-pass screening.,2,2,Aedes jamoti,Aedes,,mosquito,inherited_from_disease_level,disease_vector_evidence,weak,,,,,Start species-level lookup with Aedes vectors.,prioritise_vector_lookup,disease_level_inherited,review,lit_review,2
Zika virus disease,Zika virus disease,Orthoflavivirus zikaense,3048459,virus,High,flaviviridae,orthoflavivirus,clear,1_high,mosquito,WHO_vector_borne_diseases_fact_sheet,Recognised mosquito-borne disease in the first-pass screening.,18,18,Aedes japonicus,Aedes,,mosquito,inherited_from_disease_level,disease_vector_evidence,probable,,,,,Start species-level lookup with Aedes vectors.,prioritise_vector_lookup,disease_level_inherited,review,lit_review,1
Zika virus disease,Zika virus disease,Orthoflavivirus zikaense,64320,virus,High,flaviviridae,flavivirus,clear,1_high,mosquito,WHO_vector_borne_diseases_fact_sheet,Recognised mosquito-borne disease in the first-pass screening.,2,2,Aedes japonicus,Aedes,,mosquito,inherited_from_disease_level,disease_vector_evidence,probable,,,,,Start species-level lookup with Aedes vectors.,prioritise_vector_lookup,disease_level_inherited,review,lit_review,1
Zika virus disease,Zika virus disease,Orthoflavivirus zikaense,3048459,virus,High,flaviviridae,orthoflavivirus,clear,1_high,mosquito,WHO_vector_borne_diseases_fact_sheet,Recognised mosquito-borne disease in the first-pass screening.,18,18,Aedes luteocephalus,Aedes,,mosquito,inherited_from_disease_level,disease_vector_evidence,confirmed,,,,,Start species-level lookup with Aedes vectors.,prioritise_vector_lookup,disease_level_inherited,review,lit_review,4
Zika virus disease,Zika virus disease,Orthoflavivirus zikaense,64320,virus,High,flaviviridae,flavivirus,clear,1_high,mosquito,WHO_vector_borne_diseases_fact_sheet,Recognised mosquito-borne disease in the first-pass screening.,2,2,Aedes luteocephalus,Aedes,,mosquito,inherited_from_disease_level,disease_vector_evidence,confirmed,,,,,Start species-level lookup with Aedes vectors.,prioritise_vector_lookup,disease_level_inherited,review,lit_review,4
Zika virus disease,Zika virus disease,Orthoflavivirus zikaense,3048459,virus,High,flaviviridae,orthoflavivirus,clear,1_high,mosquito,WHO_vector_borne_diseases_fact_sheet,Recognised mosquito-borne disease in the first-pass screening.,18,18,Aedes metallicus,Aedes,,mosquito,inherited_from_disease_level,disease_vector_evidence,candidate,,,,,Start species-level lookup with Aedes vectors.,prioritise_vector_lookup,disease_level_inherited,review,lit_review,2
Zika virus disease,Zika virus disease,Orthoflavivirus zikaense,64320,virus,High,flaviviridae,flavivirus,clear,1_high,mosquito,WHO_vector_borne_diseases_fact_sheet,Recognised mosquito-borne disease in the first-pass screening.,2,2,Aedes metallicus,Aedes,,mosquito,inherited_from_disease_level,disease_vector_evidence,candidate,,,,,Start species-level lookup with Aedes vectors.,prioritise_vector_lookup,disease_level_inherited,review,lit_review,2
Zika virus disease,Zika virus disease,Orthoflavivirus zikaense,3048459,virus,High,flaviviridae,orthoflavivirus,clear,1_high,mosquito,WHO_vector_borne_diseases_fact_sheet,Recognised mosquito-borne disease in the first-pass screening.,18,18,Aedes minutus,Aedes,,mosquito,inherited_from_disease_level,disease_vector_evidence,candidate,,,,,Start species-level lookup with Aedes vectors.,prioritise_vector_lookup,disease_level_inherited,review,lit_review,2
Zika virus disease,Zika virus disease,Orthoflavivirus zikaense,64320,virus,High,flaviviridae,flavivirus,clear,1_high,mosquito,WHO_vector_borne_diseases_fact_sheet,Recognised mosquito-borne disease in the first-pass screening.,2,2,Aedes minutus,Aedes,,mosquito,inherited_from_disease_level,disease_vector_evidence,candidate,,,,,Start species-level lookup with Aedes vectors.,prioritise_vector_lookup,disease_level_inherited,review,lit_review,2
Zika virus disease,Zika virus disease,Orthoflavivirus zikaense,3048459,virus,High,flaviviridae,orthoflavivirus,clear,1_high,mosquito,WHO_vector_borne_diseases_fact_sheet,Recognised mosquito-borne disease in the first-pass screening.,18,18,Aedes neoafricanus,Aedes,,mosquito,inherited_from_disease_level,disease_vector_evidence,candidate,,,,,Start species-level lookup with Aedes vectors.,prioritise_vector_lookup,disease_level_inherited,review,lit_review,2
Zika virus disease,Zika virus disease,Orthoflavivirus zikaense,64320,virus,High,flaviviridae,flavivirus,clear,1_high,mosquito,WHO_vector_borne_diseases_fact_sheet,Recognised mosquito-borne disease in the first-pass screening.,2,2,Aedes neoafricanus,Aedes,,mosquito,inherited_from_disease_level,disease_vector_evidence,candidate,,,,,Start species-level lookup with Aedes vectors.,prioritise_vector_lookup,disease_level_inherited,review,lit_review,2
Zika virus disease,Zika virus disease,Orthoflavivirus zikaense,3048459,virus,High,flaviviridae,orthoflavivirus,clear,1_high,mosquito,WHO_vector_borne_diseases_fact_sheet,Recognised mosquito-borne disease in the first-pass screening.,18,18,Aedes notoscriptus,Aedes,,mosquito,inherited_from_disease_level,disease_vector_evidence,probable,,,,,Start species-level lookup with Aedes vectors.,prioritise_vector_lookup,disease_level_inherited,review,lit_review,4
Zika virus disease,Zika virus disease,Orthoflavivirus zikaense,64320,virus,High,flaviviridae,flavivirus,clear,1_high,mosquito,WHO_vector_borne_diseases_fact_sheet,Recognised mosquito-borne disease in the first-pass screening.,2,2,Aedes notoscriptus,Aedes,,mosquito,inherited_from_disease_level,disease_vector_evidence,probable,,,,,Start species-level lookup with Aedes vectors.,prioritise_vector_lookup,disease_level_inherited,review,lit_review,4
Zika virus disease,Zika virus disease,Orthoflavivirus zikaense,3048459,virus,High,flaviviridae,orthoflavivirus,clear,1_high,mosquito,WHO_vector_borne_diseases_fact_sheet,Recognised mosquito-borne disease in the first-pass screening.,18,18,Aedes occidentalis,Aedes,,mosquito,inherited_from_disease_level,disease_vector_evidence,candidate,,,,,Start species-level lookup with Aedes vectors.,prioritise_vector_lookup,disease_level_inherited,review,lit_review,1
Zika virus disease,Zika virus disease,Orthoflavivirus zikaense,64320,virus,High,flaviviridae,flavivirus,clear,1_high,mosquito,WHO_vector_borne_diseases_fact_sheet,Recognised mosquito-borne disease in the first-pass screening.,2,2,Aedes occidentalis,Aedes,,mosquito,inherited_from_disease_level,disease_vector_evidence,candidate,,,,,Start species-level lookup with Aedes vectors.,prioritise_vector_lookup,disease_level_inherited,review,lit_review,1
Zika virus disease,Zika virus disease,Orthoflavivirus zikaense,3048459,virus,High,flaviviridae,orthoflavivirus,clear,1_high,mosquito,WHO_vector_borne_diseases_fact_sheet,Recognised mosquito-borne disease in the first-pass screening.,18,18,Aedes opok,Aedes,,mosquito,inherited_from_disease_level,disease_vector_evidence,candidate,,,,,Start species-level lookup with Aedes vectors.,prioritise_vector_lookup,disease_level_inherited,review,lit_review,2
Zika virus disease,Zika virus disease,Orthoflavivirus zikaense,64320,virus,High,flaviviridae,flavivirus,clear,1_high,mosquito,WHO_vector_borne_diseases_fact_sheet,Recognised mosquito-borne disease in the first-pass screening.,2,2,Aedes opok,Aedes,,mosquito,inherited_from_disease_level,disease_vector_evidence,candidate,,,,,Start species-level lookup with Aedes vectors.,prioritise_vector_lookup,disease_level_inherited,review,lit_review,2
Zika virus disease,Zika virus disease,Orthoflavivirus zikaense,3048459,virus,High,flaviviridae,orthoflavivirus,clear,1_high,mosquito,WHO_vector_borne_diseases_fact_sheet,Recognised mosquito-borne disease in the first-pass screening.,18,18,Aedes polynesiensis,Aedes,,mosquito,inherited_from_disease_level,disease_vector_evidence,candidate,,,,,Start species-level lookup with Aedes vectors.,prioritise_vector_lookup,disease_level_inherited,review,lit_review,4
Zika virus disease,Zika virus disease,Orthoflavivirus zikaense,64320,virus,High,flaviviridae,flavivirus,clear,1_high,mosquito,WHO_vector_borne_diseases_fact_sheet,Recognised mosquito-borne disease in the first-pass screening.,2,2,Aedes polynesiensis,Aedes,,mosquito,inherited_from_disease_level,disease_vector_evidence,candidate,,,,,Start species-level lookup with Aedes vectors.,prioritise_vector_lookup,disease_level_inherited,review,lit_review,4
Zika virus disease,Zika virus disease,Orthoflavivirus zikaense,3048459,virus,High,flaviviridae,orthoflavivirus,clear,1_high,mosquito,WHO_vector_borne_diseases_fact_sheet,Recognised mosquito-borne disease in the first-pass screening.,18,18,Aedes scapularis,Aedes,,mosquito,inherited_from_disease_level,disease_vector_evidence,candidate,,,,,Start species-level lookup with Aedes vectors.,prioritise_vector_lookup,disease_level_inherited,review,lit_review,1
Zika virus disease,Zika virus disease,Orthoflavivirus zikaense,64320,virus,High,flaviviridae,flavivirus,clear,1_high,mosquito,WHO_vector_borne_diseases_fact_sheet,Recognised mosquito-borne disease in the first-pass screening.,2,2,Aedes scapularis,Aedes,,mosquito,inherited_from_disease_level,disease_vector_evidence,candidate,,,,,Start species-level lookup with Aedes vectors.,prioritise_vector_lookup,disease_level_inherited,review,lit_review,1
