Pathogen,PathogenTaxID,PHEIC risk,Disease_name,HostTaxID,Host,PathogenClass,PathogenOrder,PathogenFamily,PathogenGenus,HostPhylum,HostClass,HostFamily,HostOrder,DetectionMethod,high_quality_detection,downstream_default_include,downstream_review_reason,MainSource,PathogenType,in_gibb_etal,in_empres_i
Alphainfluenzavirus influenzae (H7N9),2955291,High,Influenza (H7N9 avian influenza),44397,Melospiza melodia,insthoviricetes,articulavirales,orthomyxoviridae,alphainfluenzavirus,chordata,aves,passerellidae,passeriformes,PCR/Sequencing,TRUE,TRUE,NA,VIRION,virus,FALSE,FALSE
Alphainfluenzavirus influenzae (H7N9),2955291,High,Influenza (H7N9 avian influenza),45630,Anas gracilis,insthoviricetes,articulavirales,orthomyxoviridae,alphainfluenzavirus,chordata,aves,anatidae,anseriformes,PCR/Sequencing,TRUE,TRUE,NA,VIRION,virus,FALSE,FALSE
Alphainfluenzavirus influenzae (H7N9),2955291,High,Influenza (H7N9 avian influenza),45631,Anas castanea,insthoviricetes,articulavirales,orthomyxoviridae,alphainfluenzavirus,chordata,aves,anatidae,anseriformes,PCR/Sequencing,TRUE,TRUE,NA,VIRION,virus,FALSE,FALSE
Alphainfluenzavirus influenzae (H7N9),2955291,High,Influenza (H7N9 avian influenza),45632,Anas superciliosa,insthoviricetes,articulavirales,orthomyxoviridae,alphainfluenzavirus,chordata,aves,anatidae,anseriformes,PCR/Sequencing,TRUE,TRUE,NA,VIRION,virus,FALSE,FALSE
Alphainfluenzavirus influenzae (H7N9),2955291,High,Influenza (H7N9 avian influenza),45638,Tadorna tadornoides,insthoviricetes,articulavirales,orthomyxoviridae,alphainfluenzavirus,chordata,aves,anatidae,anseriformes,PCR/Sequencing,TRUE,TRUE,NA,VIRION,virus,FALSE,FALSE
Alphainfluenzavirus influenzae (H7N9),2955291,High,Influenza (H7N9 avian influenza),45639,Tadorna ferruginea,insthoviricetes,articulavirales,orthomyxoviridae,alphainfluenzavirus,chordata,aves,anatidae,anseriformes,PCR/Sequencing,TRUE,TRUE,NA,VIRION,virus,FALSE,FALSE
Alphainfluenzavirus influenzae (H7N9),2955291,High,Influenza (H7N9 avian influenza),45644,Chenonetta jubata,insthoviricetes,articulavirales,orthomyxoviridae,alphainfluenzavirus,chordata,aves,anatidae,anseriformes,PCR/Sequencing,TRUE,TRUE,NA,VIRION,virus,FALSE,FALSE
Alphainfluenzavirus influenzae (H7N9),2955291,High,Influenza (H7N9 avian influenza),45646,Malacorhynchus membranaceus,insthoviricetes,articulavirales,orthomyxoviridae,alphainfluenzavirus,chordata,aves,anatidae,anseriformes,PCR/Sequencing,TRUE,TRUE,NA,VIRION,virus,FALSE,FALSE
Alphainfluenzavirus influenzae (H7N9),2955291,High,Influenza (H7N9 avian influenza),45807,Motacilla alba,insthoviricetes,articulavirales,orthomyxoviridae,alphainfluenzavirus,chordata,aves,motacillidae,passeriformes,PCR/Sequencing,TRUE,TRUE,NA,VIRION,virus,FALSE,FALSE
Alphainfluenzavirus influenzae (H7N9),2955291,High,Influenza (H7N9 avian influenza),46122,Equus,insthoviricetes,articulavirales,orthomyxoviridae,alphainfluenzavirus,NA,NA,NA,NA,PCR/Sequencing,TRUE,TRUE,NA,VIRION,virus,FALSE,FALSE
Alphainfluenzavirus influenzae (H7N9),2955291,High,Influenza (H7N9 avian influenza),46500,Cypseloides niger,insthoviricetes,articulavirales,orthomyxoviridae,alphainfluenzavirus,chordata,aves,apodidae,caprimulgiformes,PCR/Sequencing,TRUE,TRUE,NA,VIRION,virus,FALSE,FALSE
Alphainfluenzavirus influenzae (H7N9),2955291,High,Influenza (H7N9 avian influenza),46844,Leopardus geoffroyi,insthoviricetes,articulavirales,orthomyxoviridae,alphainfluenzavirus,chordata,mammalia,felidae,carnivora,PCR/Sequencing,TRUE,TRUE,NA,VIRION,virus,FALSE,FALSE
Alphainfluenzavirus influenzae (H7N9),2955291,High,Influenza (H7N9 avian influenza),48397,Cygnus buccinator,insthoviricetes,articulavirales,orthomyxoviridae,alphainfluenzavirus,chordata,aves,anatidae,anseriformes,PCR/Sequencing,TRUE,TRUE,NA,VIRION,virus,FALSE,FALSE
Alphainfluenzavirus influenzae (H7N9),2955291,High,Influenza (H7N9 avian influenza),48683,Ardenna pacifica,insthoviricetes,articulavirales,orthomyxoviridae,alphainfluenzavirus,chordata,aves,procellariidae,procellariiformes,PCR/Sequencing,TRUE,TRUE,NA,VIRION,virus,FALSE,FALSE
Alphainfluenzavirus influenzae (H7N9),2955291,High,Influenza (H7N9 avian influenza),48849,Passer domesticus,insthoviricetes,articulavirales,orthomyxoviridae,alphainfluenzavirus,chordata,aves,passeridae,passeriformes,PCR/Sequencing,TRUE,TRUE,NA,VIRION,virus,FALSE,FALSE
Alphainfluenzavirus influenzae (H7N9),2955291,High,Influenza (H7N9 avian influenza),50365,Anser albifrons,insthoviricetes,articulavirales,orthomyxoviridae,alphainfluenzavirus,chordata,aves,anatidae,anseriformes,PCR/Sequencing,TRUE,TRUE,NA,VIRION,virus,FALSE,FALSE
Alphainfluenzavirus influenzae (H7N9),2955291,High,Influenza (H7N9 avian influenza),50367,Somateria fischeri,insthoviricetes,articulavirales,orthomyxoviridae,alphainfluenzavirus,chordata,aves,anatidae,anseriformes,PCR/Sequencing,TRUE,TRUE,NA,VIRION,virus,FALSE,FALSE
Alphainfluenzavirus influenzae (H7N9),2955291,High,Influenza (H7N9 avian influenza),50395,anarhynchus collaris,insthoviricetes,articulavirales,orthomyxoviridae,alphainfluenzavirus,NA,NA,NA,NA,PCR/Sequencing,TRUE,TRUE,NA,VIRION,virus,FALSE,FALSE
Alphainfluenzavirus influenzae (H7N9),2955291,High,Influenza (H7N9 avian influenza),50404,Vanellus chilensis,insthoviricetes,articulavirales,orthomyxoviridae,alphainfluenzavirus,chordata,aves,charadriidae,charadriiformes,PCR/Sequencing,TRUE,TRUE,NA,VIRION,virus,FALSE,FALSE
Alphainfluenzavirus influenzae (H7N9),2955291,High,Influenza (H7N9 avian influenza),52644,Haliaeetus leucocephalus,insthoviricetes,articulavirales,orthomyxoviridae,alphainfluenzavirus,chordata,aves,accipitridae,accipitriformes,PCR/Sequencing,TRUE,TRUE,NA,VIRION,virus,FALSE,FALSE
Alphainfluenzavirus influenzae (H7N9),2955291,High,Influenza (H7N9 avian influenza),52647,Haliaeetus pelagicus,insthoviricetes,articulavirales,orthomyxoviridae,alphainfluenzavirus,chordata,aves,accipitridae,accipitriformes,PCR/Sequencing,TRUE,TRUE,NA,VIRION,virus,FALSE,FALSE
Alphainfluenzavirus influenzae (H7N9),2955291,High,Influenza (H7N9 avian influenza),52788,Plegadis falcinellus,insthoviricetes,articulavirales,orthomyxoviridae,alphainfluenzavirus,chordata,aves,threskiornithidae,pelecaniformes,PCR/Sequencing,TRUE,TRUE,NA,VIRION,virus,FALSE,FALSE
Alphainfluenzavirus influenzae (H7N9),2955291,High,Influenza (H7N9 avian influenza),52810,Milvus migrans,insthoviricetes,articulavirales,orthomyxoviridae,alphainfluenzavirus,chordata,aves,accipitridae,accipitriformes,PCR/Sequencing,TRUE,TRUE,NA,VIRION,virus,FALSE,FALSE
Alphainfluenzavirus influenzae (H7N9),2955291,High,Influenza (H7N9 avian influenza),53665,Procellaria aequinoctialis,insthoviricetes,articulavirales,orthomyxoviridae,alphainfluenzavirus,chordata,aves,procellariidae,procellariiformes,PCR/Sequencing,TRUE,TRUE,NA,VIRION,virus,FALSE,FALSE
Alphainfluenzavirus influenzae (H7N9),2955291,High,Influenza (H7N9 avian influenza),54052,stercorarius chilensis,insthoviricetes,articulavirales,orthomyxoviridae,alphainfluenzavirus,NA,NA,NA,NA,PCR/Sequencing,TRUE,TRUE,NA,VIRION,virus,FALSE,FALSE
Alphainfluenzavirus influenzae (H7N9),2955291,High,Influenza (H7N9 avian influenza),54054,Stercorarius antarcticus,insthoviricetes,articulavirales,orthomyxoviridae,alphainfluenzavirus,NA,NA,NA,NA,PCR/Sequencing,TRUE,TRUE,NA,VIRION,virus,FALSE,FALSE
Alphainfluenzavirus influenzae (H7N9),2955291,High,Influenza (H7N9 avian influenza),54971,Arenaria interpres,insthoviricetes,articulavirales,orthomyxoviridae,alphainfluenzavirus,chordata,aves,scolopacidae,charadriiformes,PCR/Sequencing,TRUE,TRUE,NA,VIRION,virus,FALSE,FALSE
Alphainfluenzavirus influenzae (H7N9),2955291,High,Influenza (H7N9 avian influenza),56069,Nannopterum auritum,insthoviricetes,articulavirales,orthomyxoviridae,alphainfluenzavirus,NA,NA,NA,NA,PCR/Sequencing,TRUE,TRUE,NA,VIRION,virus,FALSE,FALSE
Alphainfluenzavirus influenzae (H7N9),2955291,High,Influenza (H7N9 avian influenza),56072,Ardea herodias,insthoviricetes,articulavirales,orthomyxoviridae,alphainfluenzavirus,chordata,aves,ardeidae,pelecaniformes,PCR/Sequencing,TRUE,TRUE,NA,VIRION,virus,FALSE,FALSE
Alphainfluenzavirus influenzae (H7N9),2955291,High,Influenza (H7N9 avian influenza),56262,Pandion haliaetus,insthoviricetes,articulavirales,orthomyxoviridae,alphainfluenzavirus,chordata,aves,pandionidae,accipitriformes,PCR/Sequencing,TRUE,TRUE,NA,VIRION,virus,FALSE,FALSE
Alphainfluenzavirus influenzae (H7N9),2955291,High,Influenza (H7N9 avian influenza),56263,Buteo jamaicensis,insthoviricetes,articulavirales,orthomyxoviridae,alphainfluenzavirus,chordata,aves,accipitridae,accipitriformes,PCR/Sequencing,TRUE,TRUE,NA,VIRION,virus,FALSE,FALSE
Alphainfluenzavirus influenzae (H7N9),2955291,High,Influenza (H7N9 avian influenza),56267,Asio flammeus,insthoviricetes,articulavirales,orthomyxoviridae,alphainfluenzavirus,chordata,aves,strigidae,strigiformes,PCR/Sequencing,TRUE,TRUE,NA,VIRION,virus,FALSE,FALSE
Alphainfluenzavirus influenzae (H7N9),2955291,High,Influenza (H7N9 avian influenza),56268,Bubo virginianus,insthoviricetes,articulavirales,orthomyxoviridae,alphainfluenzavirus,chordata,aves,strigidae,strigiformes,PCR/Sequencing,TRUE,TRUE,NA,VIRION,virus,FALSE,FALSE
Alphainfluenzavirus influenzae (H7N9),2955291,High,Influenza (H7N9 avian influenza),56278,Sibirionetta formosa,insthoviricetes,articulavirales,orthomyxoviridae,alphainfluenzavirus,chordata,aves,anatidae,anseriformes,PCR/Sequencing,TRUE,TRUE,NA,VIRION,virus,FALSE,FALSE
Alphainfluenzavirus influenzae (H7N9),2955291,High,Influenza (H7N9 avian influenza),56281,Anser rossii,insthoviricetes,articulavirales,orthomyxoviridae,alphainfluenzavirus,chordata,aves,anatidae,anseriformes,PCR/Sequencing,TRUE,TRUE,NA,VIRION,virus,FALSE,FALSE
Alphainfluenzavirus influenzae (H7N9),2955291,High,Influenza (H7N9 avian influenza),56299,Scolopax minor,insthoviricetes,articulavirales,orthomyxoviridae,alphainfluenzavirus,chordata,aves,scolopacidae,charadriiformes,PCR/Sequencing,TRUE,TRUE,NA,VIRION,virus,FALSE,FALSE
Alphainfluenzavirus influenzae (H7N9),2955291,High,Influenza (H7N9 avian influenza),56313,Tyto alba,insthoviricetes,articulavirales,orthomyxoviridae,alphainfluenzavirus,chordata,aves,tytonidae,strigiformes,PCR/Sequencing,TRUE,TRUE,NA,VIRION,virus,FALSE,FALSE
Alphainfluenzavirus influenzae (H7N9),2955291,High,Influenza (H7N9 avian influenza),56330,Accipiter striatus,insthoviricetes,articulavirales,orthomyxoviridae,alphainfluenzavirus,chordata,aves,accipitridae,accipitriformes,PCR/Sequencing,TRUE,TRUE,NA,VIRION,virus,FALSE,FALSE
Alphainfluenzavirus influenzae (H7N9),2955291,High,Influenza (H7N9 avian influenza),56350,Falco sparverius,insthoviricetes,articulavirales,orthomyxoviridae,alphainfluenzavirus,chordata,aves,falconidae,falconiformes,PCR/Sequencing,TRUE,TRUE,NA,VIRION,virus,FALSE,FALSE
Alphainfluenzavirus influenzae (H7N9),2955291,High,Influenza (H7N9 avian influenza),56781,Corvus corax,insthoviricetes,articulavirales,orthomyxoviridae,alphainfluenzavirus,chordata,aves,corvidae,passeriformes,PCR/Sequencing,TRUE,TRUE,NA,VIRION,virus,FALSE,FALSE
Alphainfluenzavirus influenzae (H7N9),2955291,High,Influenza (H7N9 avian influenza),56796,Urocissa erythroryncha,insthoviricetes,articulavirales,orthomyxoviridae,alphainfluenzavirus,chordata,aves,corvidae,passeriformes,PCR/Sequencing,TRUE,TRUE,NA,VIRION,virus,FALSE,FALSE
Alphainfluenzavirus influenzae (H7N9),2955291,High,Influenza (H7N9 avian influenza),57236,Aechmophorus occidentalis,insthoviricetes,articulavirales,orthomyxoviridae,alphainfluenzavirus,chordata,aves,podicipedidae,podicipediformes,PCR/Sequencing,TRUE,TRUE,NA,VIRION,virus,FALSE,FALSE
Alphainfluenzavirus influenzae (H7N9),2955291,High,Influenza (H7N9 avian influenza),57661,Sula leucogaster,insthoviricetes,articulavirales,orthomyxoviridae,alphainfluenzavirus,chordata,aves,sulidae,suliformes,PCR/Sequencing,TRUE,TRUE,NA,VIRION,virus,FALSE,FALSE
Alphainfluenzavirus influenzae (H7N9),2955291,High,Influenza (H7N9 avian influenza),57663,Sula variegata,insthoviricetes,articulavirales,orthomyxoviridae,alphainfluenzavirus,chordata,aves,sulidae,suliformes,PCR/Sequencing,TRUE,TRUE,NA,VIRION,virus,FALSE,FALSE
Alphainfluenzavirus influenzae (H7N9),2955291,High,Influenza (H7N9 avian influenza),60182,Dendrocygna javanica,insthoviricetes,articulavirales,orthomyxoviridae,alphainfluenzavirus,chordata,aves,anatidae,anseriformes,PCR/Sequencing,TRUE,TRUE,NA,VIRION,virus,FALSE,FALSE
Alphainfluenzavirus influenzae (H7N9),2955291,High,Influenza (H7N9 avian influenza),61384,Lynx rufus,insthoviricetes,articulavirales,orthomyxoviridae,alphainfluenzavirus,chordata,mammalia,felidae,carnivora,PCR/Sequencing,TRUE,TRUE,NA,VIRION,virus,FALSE,FALSE
Alphainfluenzavirus influenzae (H7N9),2955291,High,Influenza (H7N9 avian influenza),61405,Leptailurus serval,insthoviricetes,articulavirales,orthomyxoviridae,alphainfluenzavirus,chordata,mammalia,felidae,carnivora,PCR/Sequencing,TRUE,TRUE,NA,VIRION,virus,FALSE,FALSE
Alphainfluenzavirus influenzae (H7N9),2955291,High,Influenza (H7N9 avian influenza),61452,Neofelis nebulosa,insthoviricetes,articulavirales,orthomyxoviridae,alphainfluenzavirus,chordata,mammalia,felidae,carnivora,PCR/Sequencing,TRUE,TRUE,NA,VIRION,virus,FALSE,FALSE
Alphainfluenzavirus influenzae (H7N9),2955291,High,Influenza (H7N9 avian influenza),63520,Piranga ludoviciana,insthoviricetes,articulavirales,orthomyxoviridae,alphainfluenzavirus,chordata,aves,cardinalidae,passeriformes,PCR/Sequencing,TRUE,TRUE,NA,VIRION,virus,FALSE,FALSE
Alphainfluenzavirus influenzae (H7N9),2955291,High,Influenza (H7N9 avian influenza),64278,Quiscalus mexicanus,insthoviricetes,articulavirales,orthomyxoviridae,alphainfluenzavirus,chordata,aves,icteridae,passeriformes,PCR/Sequencing,TRUE,TRUE,NA,VIRION,virus,FALSE,FALSE
Alphainfluenzavirus influenzae (H7N9),2955291,High,Influenza (H7N9 avian influenza),68165,Histrionicus histrionicus,insthoviricetes,articulavirales,orthomyxoviridae,alphainfluenzavirus,chordata,aves,anatidae,anseriformes,PCR/Sequencing,TRUE,TRUE,NA,VIRION,virus,FALSE,FALSE
Alphainfluenzavirus influenzae (H7N9),2955291,High,Influenza (H7N9 avian influenza),70340,Anser caerulescens,insthoviricetes,articulavirales,orthomyxoviridae,alphainfluenzavirus,chordata,aves,anatidae,anseriformes,PCR/Sequencing,TRUE,TRUE,NA,VIRION,virus,FALSE,FALSE
Alphainfluenzavirus influenzae (H7N9),2955291,High,Influenza (H7N9 avian influenza),71006,Myrmecophaga tridactyla,insthoviricetes,articulavirales,orthomyxoviridae,alphainfluenzavirus,chordata,mammalia,myrmecophagidae,pilosa,PCR/Sequencing,TRUE,TRUE,NA,VIRION,virus,FALSE,FALSE
Alphainfluenzavirus influenzae (H7N9),2955291,High,Influenza (H7N9 avian influenza),73107,Otis tarda,insthoviricetes,articulavirales,orthomyxoviridae,alphainfluenzavirus,chordata,aves,otididae,otidiformes,PCR/Sequencing,TRUE,TRUE,NA,VIRION,virus,FALSE,FALSE
Alphainfluenzavirus influenzae (H7N9),2955291,High,Influenza (H7N9 avian influenza),74535,Panthera tigris,insthoviricetes,articulavirales,orthomyxoviridae,alphainfluenzavirus,chordata,mammalia,felidae,carnivora,PCR/Sequencing,TRUE,TRUE,NA,VIRION,virus,FALSE,FALSE
Alphainfluenzavirus influenzae (H7N9),2955291,High,Influenza (H7N9 avian influenza),75140,Corvus frugilegus,insthoviricetes,articulavirales,orthomyxoviridae,alphainfluenzavirus,chordata,aves,corvidae,passeriformes,PCR/Sequencing,TRUE,TRUE,NA,VIRION,virus,FALSE,FALSE
Alphainfluenzavirus influenzae (H7N9),2955291,High,Influenza (H7N9 avian influenza),75485,Rissa tridactyla,insthoviricetes,articulavirales,orthomyxoviridae,alphainfluenzavirus,chordata,aves,laridae,charadriiformes,PCR/Sequencing,TRUE,TRUE,NA,VIRION,virus,FALSE,FALSE
Alphainfluenzavirus influenzae (H7N9),2955291,High,Influenza (H7N9 avian influenza),75832,Mareca americana,insthoviricetes,articulavirales,orthomyxoviridae,alphainfluenzavirus,chordata,aves,anatidae,anseriformes,PCR/Sequencing,TRUE,TRUE,NA,VIRION,virus,FALSE,FALSE
Alphainfluenzavirus influenzae (H7N9),2955291,High,Influenza (H7N9 avian influenza),75836,Anas carolinensis,insthoviricetes,articulavirales,orthomyxoviridae,alphainfluenzavirus,chordata,aves,anatidae,anseriformes,PCR/Sequencing,TRUE,TRUE,NA,VIRION,virus,FALSE,FALSE
Alphainfluenzavirus influenzae (H7N9),2955291,High,Influenza (H7N9 avian influenza),75838,Spatula clypeata,insthoviricetes,articulavirales,orthomyxoviridae,alphainfluenzavirus,chordata,aves,anatidae,anseriformes,PCR/Sequencing,TRUE,TRUE,NA,VIRION,virus,FALSE,FALSE
Alphainfluenzavirus influenzae (H7N9),2955291,High,Influenza (H7N9 avian influenza),75839,Anas crecca,insthoviricetes,articulavirales,orthomyxoviridae,alphainfluenzavirus,chordata,aves,anatidae,anseriformes,PCR/Sequencing,TRUE,TRUE,NA,VIRION,virus,FALSE,FALSE
Alphainfluenzavirus influenzae (H7N9),2955291,High,Influenza (H7N9 avian influenza),75840,Spatula cyanoptera,insthoviricetes,articulavirales,orthomyxoviridae,alphainfluenzavirus,chordata,aves,anatidae,anseriformes,PCR/Sequencing,TRUE,TRUE,NA,VIRION,virus,FALSE,FALSE
Alphainfluenzavirus influenzae (H7N9),2955291,High,Influenza (H7N9 avian influenza),75841,Anas diazi,insthoviricetes,articulavirales,orthomyxoviridae,alphainfluenzavirus,NA,NA,NA,NA,PCR/Sequencing,TRUE,TRUE,NA,VIRION,virus,FALSE,FALSE
Alphainfluenzavirus influenzae (H7N9),2955291,High,Influenza (H7N9 avian influenza),75842,Spatula discors,insthoviricetes,articulavirales,orthomyxoviridae,alphainfluenzavirus,chordata,aves,anatidae,anseriformes,PCR/Sequencing,TRUE,TRUE,NA,VIRION,virus,FALSE,FALSE
Alphainfluenzavirus influenzae (H7N9),2955291,High,Influenza (H7N9 avian influenza),75843,Anas erythrorhyncha,insthoviricetes,articulavirales,orthomyxoviridae,alphainfluenzavirus,chordata,aves,anatidae,anseriformes,PCR/Sequencing,TRUE,TRUE,NA,VIRION,virus,FALSE,FALSE
Alphainfluenzavirus influenzae (H7N9),2955291,High,Influenza (H7N9 avian influenza),75844,Mareca falcata,insthoviricetes,articulavirales,orthomyxoviridae,alphainfluenzavirus,chordata,aves,anatidae,anseriformes,PCR/Sequencing,TRUE,TRUE,NA,VIRION,virus,FALSE,FALSE
Alphainfluenzavirus influenzae (H7N9),2955291,High,Influenza (H7N9 avian influenza),75845,Anas flavirostris,insthoviricetes,articulavirales,orthomyxoviridae,alphainfluenzavirus,chordata,aves,anatidae,anseriformes,PCR/Sequencing,TRUE,TRUE,NA,VIRION,virus,FALSE,FALSE
Alphainfluenzavirus influenzae (H7N9),2955291,High,Influenza (H7N9 avian influenza),75846,Anas fulvigula,insthoviricetes,articulavirales,orthomyxoviridae,alphainfluenzavirus,chordata,aves,anatidae,anseriformes,PCR/Sequencing,TRUE,TRUE,NA,VIRION,virus,FALSE,FALSE
Alphainfluenzavirus influenzae (H7N9),2955291,High,Influenza (H7N9 avian influenza),75847,Anas georgica,insthoviricetes,articulavirales,orthomyxoviridae,alphainfluenzavirus,chordata,aves,anatidae,anseriformes,PCR/Sequencing,TRUE,TRUE,NA,VIRION,virus,FALSE,FALSE
Alphainfluenzavirus influenzae (H7N9),2955291,High,Influenza (H7N9 avian influenza),75853,Spatula platalea,insthoviricetes,articulavirales,orthomyxoviridae,alphainfluenzavirus,chordata,aves,anatidae,anseriformes,PCR/Sequencing,TRUE,TRUE,NA,VIRION,virus,FALSE,FALSE
Alphainfluenzavirus influenzae (H7N9),2955291,High,Influenza (H7N9 avian influenza),75854,Anas poecilorhyncha,insthoviricetes,articulavirales,orthomyxoviridae,alphainfluenzavirus,chordata,aves,anatidae,anseriformes,PCR/Sequencing,TRUE,TRUE,NA,VIRION,virus,FALSE,FALSE
Alphainfluenzavirus influenzae (H7N9),2955291,High,Influenza (H7N9 avian influenza),75856,Spatula querquedula,insthoviricetes,articulavirales,orthomyxoviridae,alphainfluenzavirus,chordata,aves,anatidae,anseriformes,PCR/Sequencing,TRUE,TRUE,NA,VIRION,virus,FALSE,FALSE
Alphainfluenzavirus influenzae (H7N9),2955291,High,Influenza (H7N9 avian influenza),75857,Anas rubripes,insthoviricetes,articulavirales,orthomyxoviridae,alphainfluenzavirus,chordata,aves,anatidae,anseriformes,PCR/Sequencing,TRUE,TRUE,NA,VIRION,virus,FALSE,FALSE
Alphainfluenzavirus influenzae (H7N9),2955291,High,Influenza (H7N9 avian influenza),75858,Mareca sibilatrix,insthoviricetes,articulavirales,orthomyxoviridae,alphainfluenzavirus,chordata,aves,anatidae,anseriformes,PCR/Sequencing,TRUE,TRUE,NA,VIRION,virus,FALSE,FALSE
Alphainfluenzavirus influenzae (H7N9),2955291,High,Influenza (H7N9 avian influenza),75861,Mareca strepera,insthoviricetes,articulavirales,orthomyxoviridae,alphainfluenzavirus,chordata,aves,anatidae,anseriformes,PCR/Sequencing,TRUE,TRUE,NA,VIRION,virus,FALSE,FALSE
Alphainfluenzavirus influenzae (H7N9),2955291,High,Influenza (H7N9 avian influenza),75862,Anas undulata,insthoviricetes,articulavirales,orthomyxoviridae,alphainfluenzavirus,chordata,aves,anatidae,anseriformes,PCR/Sequencing,TRUE,TRUE,NA,VIRION,virus,FALSE,FALSE
Alphainfluenzavirus influenzae (H7N9),2955291,High,Influenza (H7N9 avian influenza),75863,Spatula versicolor,insthoviricetes,articulavirales,orthomyxoviridae,alphainfluenzavirus,chordata,aves,anatidae,anseriformes,PCR/Sequencing,TRUE,TRUE,NA,VIRION,virus,FALSE,FALSE
Alphainfluenzavirus influenzae (H7N9),2955291,High,Influenza (H7N9 avian influenza),75864,Anas zonorhyncha,insthoviricetes,articulavirales,orthomyxoviridae,alphainfluenzavirus,chordata,aves,anatidae,anseriformes,PCR/Sequencing,TRUE,TRUE,NA,VIRION,virus,FALSE,FALSE
