host_tax_id,vector_join_key,host,host_class,host_order,host_family,vector_species,vector_taxon_rank,vector_species_needs_review,vector_name_taxonomy_examples,source_platform_examples,source_dataset_examples,interaction_type_examples,country_examples,review_reason_examples,record_count
9823,dermacentor nitens,Sus scrofa,mammalia,artiodactyla,suidae,Dermacentor nitens,species,FALSE,Dermacentor nitens,VectorMap,TickMap,on_host_occurrence,Peru,,1
9823,dermacentor variabilis,Sus scrofa,mammalia,artiodactyla,suidae,Dermacentor variabilis,species,FALSE,Dermacentor variabilis; Dermacentor Variabilis,VectorMap,TickMap,on_host_occurrence,United States of America,,228
9823,ficalbia ichiromiyagii,Sus scrofa,mammalia,artiodactyla,suidae,Ficalbia ichiromiyagii,species,FALSE,Ficalbia ichiromiyagii,VectorMap,BloodMealMap,blood_meal,Japan,,1
9823,hyalomma aegyptium,Sus scrofa,mammalia,artiodactyla,suidae,Hyalomma aegyptium,species,FALSE,Hyalomma aegyptium,VectorMap,TickMap,on_host_occurrence,"Congo, The Democratic Republic of The",,1
9823,hyalomma excavatum,Sus scrofa,mammalia,artiodactyla,suidae,Hyalomma excavatum,species,FALSE,Hyalomma excavatum,VectorMap,TickMap,on_host_occurrence,Morocco,,1
9823,hyalomma lusitanicum,Sus scrofa,mammalia,artiodactyla,suidae,Hyalomma lusitanicum,species,FALSE,Hyalomma lusitanicum,VectorMap,TickMap,on_host_occurrence,Morocco,,2
9823,hyalomma marginatum,Sus scrofa,mammalia,artiodactyla,suidae,Hyalomma marginatum,species,FALSE,Hyalomma marginatum,VectorMap,TickMap,on_host_occurrence,Morocco,,1
9823,hyalomma truncatum,Sus scrofa,mammalia,artiodactyla,suidae,Hyalomma truncatum,species,FALSE,Hyalomma truncatum,VectorMap,TickMap,on_host_occurrence,Sudan,,1
9823,ixodes ricinus,Sus scrofa,mammalia,artiodactyla,suidae,Ixodes ricinus,species,FALSE,Ixodes ricinus,VectorMap,TickMap,on_host_occurrence,Morocco,,2
9823,ixodes scapularis,Sus scrofa,mammalia,artiodactyla,suidae,Ixodes scapularis,species,FALSE,Ixodes scapularis,VectorMap,TickMap,on_host_occurrence,United States of America,,29
9823,mansonia indubitans,Sus scrofa,mammalia,artiodactyla,suidae,Mansonia indubitans,species,FALSE,Mansonia indubitans,VectorMap,BloodMealMap,blood_meal,Panama,,1
9823,mansonia titillans,Sus scrofa,mammalia,artiodactyla,suidae,Mansonia titillans,species,FALSE,Mansonia titillans,VectorMap,BloodMealMap,blood_meal,Panama,,1
9823,mansonia uniformis,Sus scrofa,mammalia,artiodactyla,suidae,Mansonia uniformis,species,FALSE,Mansonia uniformis,VectorMap,BloodMealMap,blood_meal,Nigeria,,1
9823,ornithodoros erraticus,Sus scrofa,mammalia,artiodactyla,suidae,Ornithodoros erraticus,species,FALSE,Ornithodoros erraticus,VectorMap,TickMap,on_host_occurrence,Morocco,,2
9823,ornithodoros turicata,Sus scrofa,mammalia,artiodactyla,suidae,Ornithodoros turicata,species,FALSE,Ornithodoros turicata,VectorMap,TickMap,on_host_occurrence,Mexico; United States,,7
9823,psorophora cingulata,Sus scrofa,mammalia,artiodactyla,suidae,Psorophora cingulata,species,FALSE,Psorophora cingulata,VectorMap,BloodMealMap,blood_meal,Panama,,1
9823,psorophora columbiae,Sus scrofa,mammalia,artiodactyla,suidae,Psorophora columbiae,species,FALSE,Psorophora columbiae,VectorMap,BloodMealMap,blood_meal,Unites States,,1
9823,psorophora confinnis,Sus scrofa,mammalia,artiodactyla,suidae,Psorophora confinnis,species,FALSE,Psorophora confinnis,VectorMap,BloodMealMap,blood_meal,Unites States,,1
9823,psorophora cyanescens,Sus scrofa,mammalia,artiodactyla,suidae,Psorophora cyanescens,species,FALSE,Psorophora cyanescens,VectorMap,BloodMealMap,blood_meal,Unites States,,1
9823,psorophora discolor,Sus scrofa,mammalia,artiodactyla,suidae,Psorophora discolor,species,FALSE,Psorophora discolor,VectorMap,BloodMealMap,blood_meal,Unites States,,1
9823,psorophora ferox,Sus scrofa,mammalia,artiodactyla,suidae,Psorophora ferox,species,FALSE,Psorophora ferox,VectorMap,BloodMealMap,blood_meal,Panama; Unites States,,2
9823,rhipicephalus bursa,Sus scrofa,mammalia,artiodactyla,suidae,Rhipicephalus bursa,species,FALSE,Rhipicephalus bursa,VectorMap,TickMap,on_host_occurrence,Morocco,,1
9823,rhipicephalus complanatus,Sus scrofa,mammalia,artiodactyla,suidae,Rhipicephalus complanatus,species,FALSE,Rhipicephalus complanatus,VectorMap,TickMap,on_host_occurrence,"Angola; Congo, The Democratic Republic of The",,3
9823,rhipicephalus compositus,Sus scrofa,mammalia,artiodactyla,suidae,Rhipicephalus compositus,species,FALSE,Rhipicephalus compositus,VectorMap,TickMap,on_host_occurrence,"Congo, The Democratic Republic of The",,1
9823,rhipicephalus congolensis,Sus scrofa,mammalia,artiodactyla,suidae,Rhipicephalus congolensis,species,FALSE,Rhipicephalus congolensis,VectorMap,TickMap,on_host_occurrence,"Congo, The Democratic Republic of The",,5
9823,rhipicephalus evertsi,Sus scrofa,mammalia,artiodactyla,suidae,Rhipicephalus evertsi,infraspecific,TRUE,Rhipicephalus evertsi mimeticus,VectorMap,TickMap,on_host_occurrence,Angola,,1
9823,rhipicephalus longus,Sus scrofa,mammalia,artiodactyla,suidae,Rhipicephalus longus,species,FALSE,Rhipicephalus longus,VectorMap,TickMap,on_host_occurrence,"Angola; Congo, The Democratic Republic of The",,7
9823,rhipicephalus lunulatus,Sus scrofa,mammalia,artiodactyla,suidae,Rhipicephalus lunulatus,species,FALSE,Rhipicephalus lunulatus,VectorMap,TickMap,on_host_occurrence,Angola,,4
9823,rhipicephalus pravus,Sus scrofa,mammalia,artiodactyla,suidae,Rhipicephalus pravus,species,FALSE,Rhipicephalus pravus,VectorMap,TickMap,on_host_occurrence,Angola; Sudan,,2
9823,rhipicephalus sanguineus,Sus scrofa,mammalia,artiodactyla,suidae,Rhipicephalus sanguineus,species,FALSE,Rhipicephalus sanguineus,VectorMap,TickMap,on_host_occurrence,Angola; Peru; Sudan,,3
9823,rhipicephalus simus,Sus scrofa,mammalia,artiodactyla,suidae,Rhipicephalus simus,species,FALSE,Rhipicephalus simus,VectorMap,TickMap,on_host_occurrence,Angola; Sudan,,2
9823,rhipicephalus tricuspis,Sus scrofa,mammalia,artiodactyla,suidae,Rhipicephalus tricuspis,species,FALSE,Rhipicephalus tricuspis,VectorMap,TickMap,on_host_occurrence,"Congo, The Democratic Republic of The",,1
9823,rhipicephalus ziemanni,Sus scrofa,mammalia,artiodactyla,suidae,Rhipicephalus ziemanni,species,FALSE,Rhipicephalus ziemanni,VectorMap,TickMap,on_host_occurrence,Angola; Cote D'Ivoire,,2
48155,culex perexiguus,Sylvia atricapilla,aves,passeriformes,sylviidae,Culex perexiguus,species,FALSE,Culex perexiguus,VectorMap,BloodMealMap,blood_meal,Israel,,1
48155,culex pipiens,Sylvia atricapilla,aves,passeriformes,sylviidae,Culex pipiens,species,FALSE,Culex pipiens,VectorMap,BloodMealMap,blood_meal,Czechia; Israel,,2
9988,aedes aegypti,Sylvilagus floridanus,mammalia,lagomorpha,leporidae,Aedes aegypti,species,FALSE,Aedes aegypti,VectorMap,BloodMealMap,blood_meal,Unites States,,1
9988,aedes albopictus,Sylvilagus floridanus,mammalia,lagomorpha,leporidae,Aedes albopictus,species,FALSE,Aedes albopictus,VectorMap,BloodMealMap,blood_meal,Unites States,,1
9988,aedes vexans,Sylvilagus floridanus,mammalia,lagomorpha,leporidae,Aedes vexans,species,FALSE,Aedes vexans,VectorMap,BloodMealMap,blood_meal,Unites States,,2
9988,amblyomma americanum,Sylvilagus floridanus,mammalia,lagomorpha,leporidae,Amblyomma americanum,species,FALSE,Amblyomma americanum,VectorMap,TickMap,on_host_occurrence,United States of America,,152
9988,ctenocephalides canis,Sylvilagus floridanus,mammalia,lagomorpha,leporidae,Ctenocephalides canis,species,FALSE,Ctenocephalides canis,VectorMap,FleaMap,on_host_occurrence,United States,,17
9988,culex cedecei,Sylvilagus floridanus,mammalia,lagomorpha,leporidae,Culex cedecei,species,FALSE,Culex cedecei,MapVEu; VectorMap,BloodMealMap; MapVEu,blood_meal,United States; Unites States,,453
9988,culex iolambdis,Sylvilagus floridanus,mammalia,lagomorpha,leporidae,Culex iolambdis,species,FALSE,Culex iolambdis,VectorMap,BloodMealMap,blood_meal,Unites States,,1
9988,culex quinquefasciatus,Sylvilagus floridanus,mammalia,lagomorpha,leporidae,Culex quinquefasciatus,species,FALSE,Culex quinquefasciatus,VectorMap,BloodMealMap,blood_meal,Unites States,,1
9988,culex restuans,Sylvilagus floridanus,mammalia,lagomorpha,leporidae,Culex restuans,species,FALSE,Culex restuans,VectorMap,BloodMealMap,blood_meal,Unites States,,1
9988,culex salinarius,Sylvilagus floridanus,mammalia,lagomorpha,leporidae,Culex salinarius,species,FALSE,Culex salinarius,VectorMap,BloodMealMap,blood_meal,Unites States,,1
9988,dermacentor variabilis,Sylvilagus floridanus,mammalia,lagomorpha,leporidae,Dermacentor variabilis,species,FALSE,Dermacentor variabilis,VectorMap,TickMap,on_host_occurrence,United States of America,,60
9988,haemaphysalis leporispalustris,Sylvilagus floridanus,mammalia,lagomorpha,leporidae,Haemaphysalis leporispalustris,species,FALSE,Haemaphysalis leporispalustris,VectorMap,TickMap,on_host_occurrence,United States of America,,475
9988,ixodes affinis,Sylvilagus floridanus,mammalia,lagomorpha,leporidae,Ixodes affinis,species,FALSE,Ixodes affinis,VectorMap,TickMap,on_host_occurrence,United States of America,,8
9988,ixodes cookei,Sylvilagus floridanus,mammalia,lagomorpha,leporidae,Ixodes cookei,species,FALSE,Ixodes cookei,VectorMap,TickMap,on_host_occurrence,United States; United States of America,,9
9988,ixodes dentatus,Sylvilagus floridanus,mammalia,lagomorpha,leporidae,Ixodes dentatus,species,FALSE,Ixodes dentatus,VectorMap,TickMap,on_host_occurrence,United States of America,,104
9988,ixodes diversifossus,Sylvilagus floridanus,mammalia,lagomorpha,leporidae,Ixodes diversifossus,species,FALSE,Ixodes diversifossus,VectorMap,TickMap,on_host_occurrence,United States of America,,16
9988,ixodes muris,Sylvilagus floridanus,mammalia,lagomorpha,leporidae,Ixodes muris,species,FALSE,Ixodes muris,VectorMap,TickMap,on_host_occurrence,United States of America,,16
9988,ixodes scapularis,Sylvilagus floridanus,mammalia,lagomorpha,leporidae,Ixodes scapularis,species,FALSE,Ixodes scapularis,VectorMap,TickMap,on_host_occurrence,Mexico; United States; United States of America,,29
9988,ixodes texanus,Sylvilagus floridanus,mammalia,lagomorpha,leporidae,Ixodes texanus,species,FALSE,Ixodes texanus,VectorMap,TickMap,on_host_occurrence,United States of America,,4
9970,amblyomma astrion,Syncerus caffer,mammalia,artiodactyla,bovidae,Amblyomma astrion,species,FALSE,Amblyomma astrion,VectorMap,TickMap,on_host_occurrence,"Angola; Congo, The Democratic Republic of The",,12
9970,amblyomma cohaerens,Syncerus caffer,mammalia,artiodactyla,bovidae,Amblyomma cohaerens,species,FALSE,Amblyomma cohaerens,VectorMap,TickMap,on_host_occurrence,"Angola; Congo, The Democratic Republic of The; Sudan; Tanzania, United Republic of; Uganda",,39
9970,amblyomma eburneum,Syncerus caffer,mammalia,artiodactyla,bovidae,Amblyomma eburneum,species,FALSE,Amblyomma eburneum,VectorMap,TickMap,on_host_occurrence,"Congo, The Democratic Republic of The; Tanzania, United Republic of",,5
9970,amblyomma hebraeum,Syncerus caffer,mammalia,artiodactyla,bovidae,Amblyomma hebraeum,species,FALSE,Amblyomma hebraeum,VectorMap,TickMap,on_host_occurrence,South Africa; Zimbabwe,,3
9970,amblyomma lepidum,Syncerus caffer,mammalia,artiodactyla,bovidae,Amblyomma lepidum,species,FALSE,Amblyomma lepidum,VectorMap,TickMap,on_host_occurrence,Sudan; Zambia,,4
9970,amblyomma nuttalli,Syncerus caffer,mammalia,artiodactyla,bovidae,Amblyomma nuttalli,species,FALSE,Amblyomma nuttalli,VectorMap,TickMap,on_host_occurrence,Benin,,1
9970,amblyomma paulopunctatum,Syncerus caffer,mammalia,artiodactyla,bovidae,Amblyomma paulopunctatum,species,FALSE,Amblyomma paulopunctatum,VectorMap,TickMap,on_host_occurrence,Cote D'Ivoire,,1
9970,amblyomma pomposum,Syncerus caffer,mammalia,artiodactyla,bovidae,Amblyomma pomposum,species,FALSE,Amblyomma pomposum,VectorMap,TickMap,on_host_occurrence,Zambia,,2
9970,amblyomma rhinocerotis,Syncerus caffer,mammalia,artiodactyla,bovidae,Amblyomma rhinocerotis,species,FALSE,Amblyomma rhinocerotis,VectorMap,TickMap,on_host_occurrence,"Congo, The Democratic Republic of The",,1
9970,amblyomma sparsum,Syncerus caffer,mammalia,artiodactyla,bovidae,Amblyomma sparsum,species,FALSE,Amblyomma sparsum,VectorMap,TickMap,on_host_occurrence,Zambia,,1
9970,amblyomma splendidum,Syncerus caffer,mammalia,artiodactyla,bovidae,Amblyomma splendidum,species,FALSE,Amblyomma splendidum,VectorMap,TickMap,on_host_occurrence,"Angola; Benin; Central African Republic; Congo, The Democratic Republic of The; Cote D'Ivoire; Uganda",,29
9970,amblyomma tholloni,Syncerus caffer,mammalia,artiodactyla,bovidae,Amblyomma tholloni,species,FALSE,Amblyomma tholloni,VectorMap,TickMap,on_host_occurrence,"Congo, The Democratic Republic of The",,2
9970,amblyomma variegatum,Syncerus caffer,mammalia,artiodactyla,bovidae,Amblyomma variegatum,species,FALSE,Amblyomma variegatum,VectorMap,TickMap,on_host_occurrence,"Benin; Burkina Faso; Cameroon; Congo, The Democratic Republic of The; Sudan; Uganda; Zambia",,16
9970,anopheles gambiae,Syncerus caffer,mammalia,artiodactyla,bovidae,Anopheles gambiae,species,FALSE,Anopheles gambiae,VectorMap,BloodMealMap,blood_meal,Kenya,,1
9970,dermacentor rhinocerinus,Syncerus caffer,mammalia,artiodactyla,bovidae,Dermacentor rhinocerinus,species,FALSE,Dermacentor rhinocerinus,VectorMap,TickMap,on_host_occurrence,"Tanzania, United Republic of",,1
9970,haemaphysalis aciculifer,Syncerus caffer,mammalia,artiodactyla,bovidae,Haemaphysalis aciculifer,species,FALSE,Haemaphysalis aciculifer,VectorMap,TickMap,on_host_occurrence,Kenya,,4
9970,haemaphysalis leachi,Syncerus caffer,mammalia,artiodactyla,bovidae,Haemaphysalis leachi,species,FALSE,Haemaphysalis leachi,VectorMap,TickMap,on_host_occurrence,"Congo, The Democratic Republic of The",,1
9970,haemaphysalis paraleachi,Syncerus caffer,mammalia,artiodactyla,bovidae,Haemaphysalis paraleachi,species,FALSE,Haemaphysalis paraleachi,VectorMap,TickMap,on_host_occurrence,Kenya,,2
9970,haemaphysalis parmata,Syncerus caffer,mammalia,artiodactyla,bovidae,Haemaphysalis parmata,species,FALSE,Haemaphysalis parmata,VectorMap,TickMap,on_host_occurrence,"Congo, The Democratic Republic of The",,2
9970,haemaphysalis silacea,Syncerus caffer,mammalia,artiodactyla,bovidae,Haemaphysalis silacea,species,FALSE,Haemaphysalis silacea,VectorMap,TickMap,on_host_occurrence,South Africa,,1
9970,hyalomma rufipes,Syncerus caffer,mammalia,artiodactyla,bovidae,Hyalomma rufipes,species,FALSE,Hyalomma rufipes,VectorMap,TickMap,on_host_occurrence,Sudan; Zambia; Zimbabwe,,5
9970,hyalomma truncatum,Syncerus caffer,mammalia,artiodactyla,bovidae,Hyalomma truncatum,species,FALSE,Hyalomma truncatum,VectorMap,TickMap,on_host_occurrence,Sudan; Zambia,,4
9970,ixodes cavipalpus,Syncerus caffer,mammalia,artiodactyla,bovidae,Ixodes cavipalpus,species,FALSE,Ixodes cavipalpus,VectorMap,TickMap,on_host_occurrence,"Congo, The Democratic Republic of The",,1
9970,ixodes cumulatimpunctatus,Syncerus caffer,mammalia,artiodactyla,bovidae,Ixodes cumulatimpunctatus,species,FALSE,Ixodes cumulatimpunctatus,VectorMap,TickMap,on_host_occurrence,"Congo, The Democratic Republic of The; Tanzania, United Republic of",,3
9970,rhipicephalus appendiculatus,Syncerus caffer,mammalia,artiodactyla,bovidae,Rhipicephalus appendiculatus,species,FALSE,Rhipicephalus appendiculatus,VectorMap,TickMap,on_host_occurrence,"Congo, The Democratic Republic of The; Malawi; Rwanda; South Africa; Tanzania, United Republic of",,11
9970,rhipicephalus bequaerti,Syncerus caffer,mammalia,artiodactyla,bovidae,Rhipicephalus bequaerti,species,FALSE,Rhipicephalus bequaerti,VectorMap,TickMap,on_host_occurrence,Kenya; Rwanda,,2
9970,rhipicephalus capensis,Syncerus caffer,mammalia,artiodactyla,bovidae,Rhipicephalus capensis,species,FALSE,Rhipicephalus capensis,VectorMap,TickMap,on_host_occurrence,"Congo, The Democratic Republic of The",,9
9970,rhipicephalus cliffordi,Syncerus caffer,mammalia,artiodactyla,bovidae,Rhipicephalus cliffordi,species,FALSE,Rhipicephalus cliffordi,VectorMap,TickMap,on_host_occurrence,Central African Republic,,4
9970,rhipicephalus complanatus,Syncerus caffer,mammalia,artiodactyla,bovidae,Rhipicephalus complanatus,species,FALSE,Rhipicephalus complanatus,VectorMap,TickMap,on_host_occurrence,"Congo, The Democratic Republic of The",,2
9970,rhipicephalus compositus,Syncerus caffer,mammalia,artiodactyla,bovidae,Rhipicephalus compositus,species,FALSE,Rhipicephalus compositus,VectorMap,TickMap,on_host_occurrence,"Angola; Congo, The Democratic Republic of The; Kenya; Malawi; Mozambique; Sudan; Zambia",,33
9970,rhipicephalus decoloratus,Syncerus caffer,mammalia,artiodactyla,bovidae,Rhipicephalus decoloratus,species,FALSE,Rhipicephalus decoloratus,VectorMap,TickMap,on_host_occurrence,"Congo, The Democratic Republic of The; Malawi; South Africa",,5
9970,rhipicephalus dux,Syncerus caffer,mammalia,artiodactyla,bovidae,Rhipicephalus dux,species,FALSE,Rhipicephalus dux,VectorMap,TickMap,on_host_occurrence,"Congo, The Democratic Republic of The",,10
9970,rhipicephalus evertsi,Syncerus caffer,mammalia,artiodactyla,bovidae,Rhipicephalus evertsi,infraspecific,TRUE,Rhipicephalus evertsi evertsi; Rhipicephalus evertsi mimeticus,VectorMap,TickMap,on_host_occurrence,"Congo, The Democratic Republic of The; South Africa; Zimbabwe",,4
9970,rhipicephalus glabroscutatum,Syncerus caffer,mammalia,artiodactyla,bovidae,Rhipicephalus glabroscutatum,species,FALSE,Rhipicephalus glabroscutatum,VectorMap,TickMap,on_host_occurrence,South Africa,,1
9970,rhipicephalus kochi,Syncerus caffer,mammalia,artiodactyla,bovidae,Rhipicephalus kochi,species,FALSE,Rhipicephalus kochi,VectorMap,TickMap,on_host_occurrence,Angola; Kenya; Malawi; Mozambique; Zimbabwe,,14
9970,rhipicephalus longicoxatus,Syncerus caffer,mammalia,artiodactyla,bovidae,Rhipicephalus longicoxatus,species,FALSE,Rhipicephalus longicoxatus,VectorMap,TickMap,on_host_occurrence,Sudan,,1
9970,rhipicephalus longus,Syncerus caffer,mammalia,artiodactyla,bovidae,Rhipicephalus longus,species,FALSE,Rhipicephalus longus,VectorMap,TickMap,on_host_occurrence,"Central African Republic; Congo, The Democratic Republic of The; Kenya; Mozambique; Sudan; Tanzania, United Republic of; Zambia",,39
9970,rhipicephalus lunulatus,Syncerus caffer,mammalia,artiodactyla,bovidae,Rhipicephalus lunulatus,species,FALSE,Rhipicephalus lunulatus,VectorMap,TickMap,on_host_occurrence,Guinea-Bissau,,1
9970,rhipicephalus maculatus,Syncerus caffer,mammalia,artiodactyla,bovidae,Rhipicephalus maculatus,species,FALSE,Rhipicephalus maculatus,VectorMap,TickMap,on_host_occurrence,Malawi; South Africa,,3
9970,rhipicephalus masseyi,Syncerus caffer,mammalia,artiodactyla,bovidae,Rhipicephalus masseyi,species,FALSE,Rhipicephalus masseyi,VectorMap,TickMap,on_host_occurrence,"Congo, The Democratic Republic of The; Zambia",,3
9970,rhipicephalus muehlensi,Syncerus caffer,mammalia,artiodactyla,bovidae,Rhipicephalus muehlensi,species,FALSE,Rhipicephalus muehlensi,VectorMap,TickMap,on_host_occurrence,"Congo, The Democratic Republic of The; Mozambique; South Africa",,4
9970,rhipicephalus planus,Syncerus caffer,mammalia,artiodactyla,bovidae,Rhipicephalus planus,species,FALSE,Rhipicephalus planus,VectorMap,TickMap,on_host_occurrence,"Kenya; Tanzania, United Republic of",,2
9970,rhipicephalus pravus,Syncerus caffer,mammalia,artiodactyla,bovidae,Rhipicephalus pravus,species,FALSE,Rhipicephalus pravus,VectorMap,TickMap,on_host_occurrence,"Congo, The Democratic Republic of The; Mozambique; Zambia",,3
