raw_host_label,source_field,scientific_name_clean,host_binomial,host_infraspecific_epithet,host_authorship_year_suffix,host_canonicalization_flag,review_bucket,package_check_target,suggested_who_host,fuzzy_score,reason_flag,row_count
Porphyrio porphyrio,host_scientific_name,Porphyrio porphyrio,Porphyrio porphyrio,,,already_binomial,manual_crosswalk_candidate,TRUE,,0.4736842105263158,needs_manual_synonym_map,1
Potamochoerus larvatus nyasae_Forsyth Major 1897,host_scientific_name,Potamochoerus larvatus nyasae Forsyth Major 1897,Potamochoerus larvatus,nyasae,Forsyth Major 1897,trinomial_and_suffix,manual_crosswalk_candidate,TRUE,,0.6818181818181819,needs_binomialization,1
Praomys delectorum_Thomas 1910,host_scientific_name,Praomys delectorum Thomas 1910,Praomys delectorum,,Thomas 1910,authorship_or_suffix,manual_crosswalk_candidate,TRUE,,0.6666666666666667,needs_binomialization,1
Procavia capensis johnstoni_Thomas 1894,host_scientific_name,Procavia capensis johnstoni Thomas 1894,Procavia capensis,johnstoni,Thomas 1894,trinomial_and_suffix,manual_crosswalk_candidate,TRUE,,0.6470588235294117,needs_binomialization,1
Pronolagus randensis_Jameson 1907,host_scientific_name,Pronolagus randensis Jameson 1907,Pronolagus randensis,,Jameson 1907,authorship_or_suffix,manual_crosswalk_candidate,TRUE,,0.5833333333333333,needs_binomialization,1
Pronolagus rupestris_A. Smith 1834,host_scientific_name,Pronolagus rupestris A. Smith 1834,Pronolagus rupestris,,A. Smith 1834,authorship_or_suffix,manual_crosswalk_candidate,TRUE,,0.4782608695652174,needs_binomialization,1
"Psammobates oculifer (KUHL, 1820)",host_scientific_name,"Psammobates oculifer (KUHL, 1820)",Psammobates oculifer,,"(KUHL, 1820)",authorship_or_suffix,manual_crosswalk_candidate,TRUE,,0.44999999999999996,needs_binomialization,1
"Psammobates tentorius (BELL, 1828)",host_scientific_name,"Psammobates tentorius (BELL, 1828)",Psammobates tentorius,,"(BELL, 1828)",authorship_or_suffix,manual_crosswalk_candidate,TRUE,,0.5238095238095238,needs_binomialization,1
Pseudacris crucifer,host_scientific_name,Pseudacris crucifer,Pseudacris crucifer,,,already_binomial,manual_crosswalk_candidate,TRUE,,0.4736842105263158,needs_manual_synonym_map,1
Pseudacris regilla,host_scientific_name,Pseudacris regilla,Pseudacris regilla,,,already_binomial,manual_crosswalk_candidate,TRUE,,0.5,needs_manual_synonym_map,1
"Pseudohaje goldii (BOULENGER, 1895)",host_scientific_name,"Pseudohaje goldii (BOULENGER, 1895)",Pseudohaje goldii,,"(BOULENGER, 1895)",authorship_or_suffix,manual_crosswalk_candidate,TRUE,,0.4736842105263158,needs_binomialization,1
Pterocles alchata,host_scientific_name,Pterocles alchata,Pterocles alchata,,,already_binomial,manual_crosswalk_candidate,TRUE,,0.5882352941176471,needs_manual_synonym_map,1
Pyriglena leucoptera,host_scientific_name,Pyriglena leucoptera,Pyriglena leucoptera,,,already_binomial,manual_crosswalk_candidate,TRUE,,0.5454545454545454,needs_manual_synonym_map,1
"Quedenfeldtia trachyblepharus (BOETTGER, 1874)",host_scientific_name,"Quedenfeldtia trachyblepharus (BOETTGER, 1874)",Quedenfeldtia trachyblepharus,,"(BOETTGER, 1874)",authorship_or_suffix,manual_crosswalk_candidate,TRUE,,0.3793103448275862,needs_binomialization,1
Rallus limicola,host_scientific_name,Rallus limicola,Rallus limicola,,,already_binomial,manual_crosswalk_candidate,TRUE,,0.5,needs_manual_synonym_map,1
"Rhamnophis aethiopissa GÜNTHER, 1862",host_scientific_name,"Rhamnophis aethiopissa GÜNTHER, 1862",Rhamnophis aethiopissa,,"GÜNTHER, 1862",authorship_or_suffix,manual_crosswalk_candidate,TRUE,,0.5454545454545454,needs_binomialization,1
"Rhamphiophis oxyrhynchus (REINHARDT, 1843)",host_scientific_name,"Rhamphiophis oxyrhynchus (REINHARDT, 1843)",Rhamphiophis oxyrhynchus,,"(REINHARDT, 1843)",authorship_or_suffix,manual_crosswalk_candidate,TRUE,,0.5416666666666667,needs_binomialization,1
Rhea pennata,host_scientific_name,Rhea pennata,Rhea pennata,,,already_binomial,manual_crosswalk_candidate,TRUE,,0.5,needs_manual_synonym_map,1
Rhinecanthus verrucosus,host_scientific_name,Rhinecanthus verrucosus,Rhinecanthus verrucosus,,,already_binomial,manual_crosswalk_candidate,TRUE,,0.5217391304347826,needs_manual_synonym_map,1
Rhinoclemmys punctularia,host_scientific_name,Rhinoclemmys punctularia,Rhinoclemmys punctularia,,,already_binomial,manual_crosswalk_candidate,TRUE,,0.5,needs_manual_synonym_map,1
Rhinolophus clivosus_Cretzschmar 1828,host_scientific_name,Rhinolophus clivosus Cretzschmar 1828,Rhinolophus clivosus,,Cretzschmar 1828,authorship_or_suffix,manual_crosswalk_candidate,TRUE,Rhinolophus cornutus,0.75,needs_binomialization,1
Rhinolophus landeri lobatus_Peters 1852,host_scientific_name,Rhinolophus landeri lobatus Peters 1852,Rhinolophus landeri,lobatus,Peters 1852,trinomial_and_suffix,manual_crosswalk_candidate,TRUE,,0.736842105263158,needs_binomialization,1
Rhinopoma hardwickii cystops_Thomas 1903,host_scientific_name,Rhinopoma hardwickii cystops Thomas 1903,Rhinopoma hardwickii,cystops,Thomas 1903,trinomial_and_suffix,manual_crosswalk_candidate,TRUE,,0.44999999999999996,needs_binomialization,1
Rhynchogale melleri_Gray 1864,host_scientific_name,Rhynchogale melleri Gray 1864,Rhynchogale melleri,,Gray 1864,authorship_or_suffix,manual_crosswalk_candidate,TRUE,,0.4736842105263158,needs_binomialization,1
Rusa timorensis,host_scientific_name,Rusa timorensis,Rusa timorensis,,,already_binomial,manual_crosswalk_candidate,TRUE,,0.6,needs_manual_synonym_map,1
Ruwenzorornis johnstoni,host_scientific_name,Ruwenzorornis johnstoni,Ruwenzorornis johnstoni,,,already_binomial,manual_crosswalk_candidate,TRUE,,0.3913043478260869,needs_manual_synonym_map,1
Sagittarius serpentarius,host_scientific_name,Sagittarius serpentarius,Sagittarius serpentarius,,,already_binomial,manual_crosswalk_candidate,TRUE,,0.5,needs_manual_synonym_map,1
Salarias fasciatus,host_scientific_name,Salarias fasciatus,Salarias fasciatus,,,already_binomial,manual_crosswalk_candidate,TRUE,,0.5555555555555556,needs_manual_synonym_map,1
Salarias luctuosus,host_scientific_name,Salarias luctuosus,Salarias luctuosus,,,already_binomial,manual_crosswalk_candidate,TRUE,,0.4736842105263158,needs_manual_synonym_map,1
Saxicola rubicola,host_scientific_name,Saxicola rubicola,Saxicola rubicola,,,already_binomial,manual_crosswalk_candidate,TRUE,,0.5,needs_manual_synonym_map,1
Sayornis nigricans,host_scientific_name,Sayornis nigricans,Sayornis nigricans,,,already_binomial,manual_crosswalk_candidate,TRUE,Myotis nigricans,0.778,needs_manual_synonym_map,1
Scapanus townsendii_Bachman 1839,host_scientific_name,Scapanus townsendii Bachman 1839,Scapanus townsendii,,Bachman 1839,authorship_or_suffix,manual_crosswalk_candidate,TRUE,,0.4736842105263158,needs_binomialization,1
Schistolais leucopogon,host_scientific_name,Schistolais leucopogon,Schistolais leucopogon,,,already_binomial,manual_crosswalk_candidate,TRUE,,0.4545454545454546,needs_manual_synonym_map,1
Scinax argyreornatus,host_scientific_name,Scinax argyreornatus,Scinax argyreornatus,,,already_binomial,manual_crosswalk_candidate,TRUE,,0.5,needs_manual_synonym_map,1
Sciurus griseus,host_scientific_name,Sciurus griseus,Sciurus griseus,,,already_binomial,manual_crosswalk_candidate,TRUE,,0.6666666666666667,needs_manual_synonym_map,1
Sclateria naevia,host_scientific_name,Sclateria naevia,Sclateria naevia,,,already_binomial,manual_crosswalk_candidate,TRUE,,0.6470588235294117,needs_manual_synonym_map,1
Scotophilus dinganii_A. Smith 1833,host_scientific_name,Scotophilus dinganii A. Smith 1833,Scotophilus dinganii,,A. Smith 1833,authorship_or_suffix,manual_crosswalk_candidate,TRUE,,0.7,needs_binomialization,1
Scutisorex somereni_Thomas 1910,host_scientific_name,Scutisorex somereni Thomas 1910,Scutisorex somereni,,Thomas 1910,authorship_or_suffix,manual_crosswalk_candidate,TRUE,,0.4736842105263158,needs_binomialization,1
Selasphorus sasin,host_scientific_name,Selasphorus sasin,Selasphorus sasin,,,already_binomial,manual_crosswalk_candidate,TRUE,,0.47619047619047616,needs_manual_synonym_map,1
Sericornis frontalis,host_scientific_name,Sericornis frontalis,Sericornis frontalis,,,already_binomial,manual_crosswalk_candidate,TRUE,,0.5238095238095238,needs_manual_synonym_map,1
Serinus serinus,host_scientific_name,Serinus serinus,Serinus serinus,,,already_binomial,manual_crosswalk_candidate,TRUE,,0.5333333333333333,needs_manual_synonym_map,1
Setifer setosus_Schreber 1778,host_scientific_name,Setifer setosus Schreber 1778,Setifer setosus,,Schreber 1778,authorship_or_suffix,manual_crosswalk_candidate,TRUE,,0.44999999999999996,needs_binomialization,1
Setophaga americana,host_scientific_name,Setophaga americana,Setophaga americana,,,already_binomial,manual_crosswalk_candidate,TRUE,,0.6842105263157895,needs_manual_synonym_map,1
Setophaga pensylvanica,host_scientific_name,Setophaga pensylvanica,Setophaga pensylvanica,,,already_binomial,manual_crosswalk_candidate,TRUE,,0.5454545454545454,needs_manual_synonym_map,1
Setophaga pinus,host_scientific_name,Setophaga pinus,Setophaga pinus,,,already_binomial,manual_crosswalk_candidate,TRUE,,0.6111111111111112,needs_manual_synonym_map,1
Setophaga virens,host_scientific_name,Setophaga virens,Setophaga virens,,,already_binomial,manual_crosswalk_candidate,TRUE,,0.6666666666666667,needs_manual_synonym_map,1
Spermophilus elegans nevadensis_A. H. Howell 1928,host_scientific_name,Spermophilus elegans nevadensis A. H. Howell 1928,Spermophilus elegans,nevadensis,A. H. Howell 1928,trinomial_and_suffix,manual_crosswalk_candidate,TRUE,,0.7142857142857143,needs_binomialization,1
Spermophilus lateralis arizonensis_V. Bailey 1913,host_scientific_name,Spermophilus lateralis arizonensis V. Bailey 1913,Spermophilus lateralis,arizonensis,V. Bailey 1913,trinomial_and_suffix,manual_crosswalk_candidate,TRUE,spermophilus citellus,0.773,needs_binomialization,1
Spermophilus townsendii townsendii_Bachman 1839,host_scientific_name,Spermophilus townsendii townsendii Bachman 1839,Spermophilus townsendii,townsendii,Bachman 1839,trinomial_and_suffix,manual_crosswalk_candidate,TRUE,,0.6086956521739131,needs_binomialization,1
Spermophilus tridecemlineatus texensis_Merriam 1898,host_scientific_name,Spermophilus tridecemlineatus texensis Merriam 1898,Spermophilus tridecemlineatus,texensis,Merriam 1898,trinomial_and_suffix,manual_crosswalk_candidate,TRUE,,0.6206896551724138,needs_binomialization,1
Spermophilus variegatus utah,host_scientific_name,Spermophilus variegatus utah,Spermophilus variegatus,utah,,trinomial,manual_crosswalk_candidate,TRUE,,0.7391304347826086,needs_binomialization,1
Storeria dekayi,host_scientific_name,Storeria dekayi,Storeria dekayi,,,already_binomial,manual_crosswalk_candidate,TRUE,,0.47619047619047616,needs_manual_synonym_map,1
Streptopelia roseogrisea,host_scientific_name,Streptopelia roseogrisea,Streptopelia roseogrisea,,,already_binomial,manual_crosswalk_candidate,TRUE,,0.5833333333333333,needs_manual_synonym_map,1
Struthio molybdophanes,host_scientific_name,Struthio molybdophanes,Struthio molybdophanes,,,already_binomial,manual_crosswalk_candidate,TRUE,,0.4545454545454546,needs_manual_synonym_map,1
Sylvia communis,host_scientific_name,Sylvia communis,Sylvia communis,,,already_binomial,manual_crosswalk_candidate,TRUE,,0.4444444444444444,needs_manual_synonym_map,1
Sylvilagus bachmani_Waterhouse 1839,host_scientific_name,Sylvilagus bachmani Waterhouse 1839,Sylvilagus bachmani,,Waterhouse 1839,authorship_or_suffix,manual_crosswalk_candidate,TRUE,,0.65,needs_binomialization,1
Symphalangus syndactylus,host_scientific_name,Symphalangus syndactylus,Symphalangus syndactylus,,,already_binomial,manual_crosswalk_candidate,TRUE,,0.5416666666666667,needs_manual_synonym_map,1
Tachycineta bicolor,host_scientific_name,Tachycineta bicolor,Tachycineta bicolor,,,already_binomial,manual_crosswalk_candidate,TRUE,,0.4736842105263158,needs_manual_synonym_map,1
Takydromus smaragdinus,host_scientific_name,Takydromus smaragdinus,Takydromus smaragdinus,,,already_binomial,manual_crosswalk_candidate,TRUE,,0.5454545454545454,needs_manual_synonym_map,1
Tamias cinereicollis cinereicollis_J. A. Allen 1890,host_scientific_name,Tamias cinereicollis cinereicollis J. A. Allen 1890,Tamias cinereicollis,cinereicollis,J. A. Allen 1890,trinomial_and_suffix,manual_crosswalk_candidate,TRUE,,0.6,needs_binomialization,1
Tamias dorsalis dorsalis_Baird 1855,host_scientific_name,Tamias dorsalis dorsalis Baird 1855,Tamias dorsalis,dorsalis,Baird 1855,trinomial_and_suffix,manual_crosswalk_candidate,TRUE,,0.6666666666666667,needs_binomialization,1
Tamias dorsalis_Baird 1855,host_scientific_name,Tamias dorsalis Baird 1855,Tamias dorsalis,,Baird 1855,authorship_or_suffix,manual_crosswalk_candidate,TRUE,,0.6666666666666667,needs_binomialization,1
Tamias quadrivittatus_Say 1823,host_scientific_name,Tamias quadrivittatus Say 1823,Tamias quadrivittatus,,Say 1823,authorship_or_suffix,manual_crosswalk_candidate,TRUE,,0.6190476190476191,needs_binomialization,1
Tapirus terrestris,host_scientific_name,Tapirus terrestris,Tapirus terrestris,,,already_binomial,manual_crosswalk_candidate,TRUE,,0.6111111111111112,needs_manual_synonym_map,1
Tapirus terrestris_Linnaeus 1758,host_scientific_name,Tapirus terrestris Linnaeus 1758,Tapirus terrestris,,Linnaeus 1758,authorship_or_suffix,manual_crosswalk_candidate,TRUE,,0.6111111111111112,needs_binomialization,1
Tauraco persa,host_scientific_name,Tauraco persa,Tauraco persa,,,already_binomial,manual_crosswalk_candidate,TRUE,,0.46153846153846156,needs_manual_synonym_map,1
Tauraco porphyreolophus,host_scientific_name,Tauraco porphyreolophus,Tauraco porphyreolophus,,,already_binomial,manual_crosswalk_candidate,TRUE,,0.4347826086956522,needs_manual_synonym_map,1
Terrapene carolina,host_scientific_name,Terrapene carolina,Terrapene carolina,,,already_binomial,manual_crosswalk_candidate,TRUE,,0.42105263157894735,needs_manual_synonym_map,1
Thallomys paedulcus_Sundevall 1846,host_scientific_name,Thallomys paedulcus Sundevall 1846,Thallomys paedulcus,,Sundevall 1846,authorship_or_suffix,manual_crosswalk_candidate,TRUE,,0.55,needs_binomialization,1
Thamnophilus doliatus,host_scientific_name,Thamnophilus doliatus,Thamnophilus doliatus,,,already_binomial,manual_crosswalk_candidate,TRUE,,0.5714285714285714,needs_manual_synonym_map,1
Threskiornis molucca,host_scientific_name,Threskiornis molucca,Threskiornis molucca,,,already_binomial,manual_crosswalk_candidate,TRUE,,0.625,needs_manual_synonym_map,1
Thryothorus rufalbus,host_scientific_name,Thryothorus rufalbus,Thryothorus rufalbus,,,already_binomial,manual_crosswalk_candidate,TRUE,,0.55,needs_manual_synonym_map,1
"Timon pater (LATASTE, 1880)",host_scientific_name,"Timon pater (LATASTE, 1880)",Timon pater,,"(LATASTE, 1880)",authorship_or_suffix,manual_crosswalk_candidate,TRUE,,0.4666666666666667,needs_binomialization,1
Tinamus major,host_scientific_name,Tinamus major,Tinamus major,,,already_binomial,manual_crosswalk_candidate,TRUE,,0.6923076923076923,needs_manual_synonym_map,1
Tinamus solitarius,host_scientific_name,Tinamus solitarius,Tinamus solitarius,,,already_binomial,manual_crosswalk_candidate,TRUE,,0.5,needs_manual_synonym_map,1
Tockus erythrorhynchus,host_scientific_name,Tockus erythrorhynchus,Tockus erythrorhynchus,,,already_binomial,manual_crosswalk_candidate,TRUE,,0.72,needs_manual_synonym_map,1
Torgos tracheliotus,host_scientific_name,Torgos tracheliotus,Torgos tracheliotus,,,already_binomial,manual_crosswalk_candidate,TRUE,,0.4736842105263158,needs_manual_synonym_map,1
Toxostoma curvirostre,host_scientific_name,Toxostoma curvirostre,Toxostoma curvirostre,,,already_binomial,manual_crosswalk_candidate,TRUE,,0.5238095238095238,needs_manual_synonym_map,1
Tragelaphus imberbis,host_scientific_name,Tragelaphus imberbis,Tragelaphus imberbis,,,already_binomial,manual_crosswalk_candidate,TRUE,,0.65,needs_manual_synonym_map,1
Tragelaphus scriptus,host_scientific_name,Tragelaphus scriptus,Tragelaphus scriptus,,,already_binomial,manual_crosswalk_candidate,TRUE,,0.6666666666666667,needs_manual_synonym_map,1
Tremarctos ornatus,host_scientific_name,Tremarctos ornatus,Tremarctos ornatus,,,already_binomial,manual_crosswalk_candidate,TRUE,,0.5,needs_manual_synonym_map,1
Trinomys setosus elegans_Lund 1841,host_scientific_name,Trinomys setosus elegans Lund 1841,Trinomys setosus,elegans,Lund 1841,trinomial_and_suffix,manual_crosswalk_candidate,TRUE,,0.5714285714285714,needs_binomialization,1
Trypauchenopsis intermedia,host_scientific_name,Trypauchenopsis intermedia,Trypauchenopsis intermedia,,,already_binomial,manual_crosswalk_candidate,TRUE,,0.3846153846153846,needs_manual_synonym_map,1
Turdoides jardineii,host_scientific_name,Turdoides jardineii,Turdoides jardineii,,,already_binomial,manual_crosswalk_candidate,TRUE,,0.47619047619047616,needs_manual_synonym_map,1
Turdus amaurochalinus,host_scientific_name,Turdus amaurochalinus,Turdus amaurochalinus,,,already_binomial,manual_crosswalk_candidate,TRUE,,0.5714285714285714,needs_manual_synonym_map,1
Turdus flavipes,host_scientific_name,Turdus flavipes,Turdus flavipes,,,already_binomial,manual_crosswalk_candidate,TRUE,,0.6666666666666667,needs_manual_synonym_map,1
Turdus libonyanus,host_scientific_name,Turdus libonyanus,Turdus libonyanus,,,already_binomial,manual_crosswalk_candidate,TRUE,,0.6470588235294117,needs_manual_synonym_map,1
Turdus ruficollis,host_scientific_name,Turdus ruficollis,Turdus ruficollis,,,already_binomial,manual_crosswalk_candidate,TRUE,,0.5882352941176471,needs_manual_synonym_map,1
Turdus rufiventris,host_scientific_name,Turdus rufiventris,Turdus rufiventris,,,already_binomial,manual_crosswalk_candidate,TRUE,,0.6111111111111112,needs_manual_synonym_map,1
Tyrannus melancholicus,host_scientific_name,Tyrannus melancholicus,Tyrannus melancholicus,,,already_binomial,manual_crosswalk_candidate,TRUE,,0.5909090909090908,needs_manual_synonym_map,1
Uraeginthus angolensis,host_scientific_name,Uraeginthus angolensis,Uraeginthus angolensis,,,already_binomial,manual_crosswalk_candidate,TRUE,,0.5416666666666667,needs_manual_synonym_map,1
Uropterygius concolor,host_scientific_name,Uropterygius concolor,Uropterygius concolor,,,already_binomial,manual_crosswalk_candidate,TRUE,,0.47619047619047616,needs_manual_synonym_map,1
Vidua camerunensis,host_scientific_name,Vidua camerunensis,Vidua camerunensis,,,already_binomial,manual_crosswalk_candidate,TRUE,,0.55,needs_manual_synonym_map,1
Vireo bellii,host_scientific_name,Vireo bellii,Vireo bellii,,,already_binomial,manual_crosswalk_candidate,TRUE,,0.46153846153846156,needs_manual_synonym_map,1
