"","disease","type","name1","id","tag","name2","species","subregions","accu","ID","ID2"
"11384","ljungan","hosts","mus musculus_mus spretus_1_subs_21_39_151_154_155","DwMtompjAxM9","X:\DRtemp\temp\disease_analyses/mus musculus_mus spretus_1_subs_21_39_151_154_155","mus musculus_mus spretus_1;21_39_151_154_155;","mus musculus_mus spretus","21_39_151_154_155",17,"ljungan;mus musculus_mus spretus;21_39_151_154_155","ljungan;mus musculus_mus spretus"
"11395","anaplasma phagocytophilum","hosts","myodes glareolus_spec._1_subs_30_39_151_154_155","CirrcgiCLN4w","X:\DRtemp\temp\disease_analyses/myodes glareolus_spec._1_subs_30_39_151_154_155","myodes glareolus_spec._1;30_39_151_154_155;","myodes glareolus_spec.","30_39_151_154_155",17,"anaplasma phagocytophilum;myodes glareolus_spec.;30_39_151_154_155","anaplasma phagocytophilum;myodes glareolus_spec."
"11432","khujand","hosts","myotis mystacinus_myotis hajastanicus_1_subs_30_34_143_145_161","pi6uTX89u6xN","X:\DRtemp\temp\disease_analyses/myotis mystacinus_myotis hajastanicus_1_subs_30_34_143_145_161","myotis mystacinus_myotis hajastanicus_1;30_34_143_145_161;","myotis mystacinus_myotis hajastanicus","30_34_143_145_161",17,"khujand;myotis mystacinus_myotis hajastanicus;30_34_143_145_161","khujand;myotis mystacinus_myotis hajastanicus"
"11764","fasciola hepatica","vectors","pseudosuccinea columella_pseudosuccinea columella_1_subs_5_13_21_29_30_154","3G2Fw96DLeq7","X:\DRtemp\temp\disease_analyses/pseudosuccinea columella_pseudosuccinea columella_1_subs_5_13_21_29_30_154","pseudosuccinea columella_pseudosuccinea columella_1;5_13_21_29_30_154;","pseudosuccinea columella_pseudosuccinea columella","5_13_21_29_30_154",17,"fasciola hepatica;pseudosuccinea columella_pseudosuccinea columella;5_13_21_29_30_154","fasciola hepatica;pseudosuccinea columella_pseudosuccinea columella"
"12147","paragonimus westermani","vectors","thiara_sermyla_1_subs_34_35_53_54_57_61","f7YtmMFAQXJn","X:\DRtemp\temp\disease_analyses/thiara_sermyla_1_subs_34_35_53_54_57_61","thiara_sermyla_1;34_35_53_54_57_61;","thiara_sermyla","34_35_53_54_57_61",17,"paragonimus westermani;thiara_sermyla;34_35_53_54_57_61","paragonimus westermani;thiara_sermyla"
"12178","usutu","hosts","turdus merula_turdus merula_1_subs_15_39_145_151_155","KxCCCzJbLFDo","X:\DRtemp\temp\disease_analyses/turdus merula_turdus merula_1_subs_15_39_145_151_155","turdus merula_turdus merula_1;15_39_145_151_155;","turdus merula_turdus merula","15_39_145_151_155",17,"usutu;turdus merula_turdus merula;15_39_145_151_155","usutu;turdus merula_turdus merula"
"189","francisella tularensis holarctica","vectors","aedes_aedes_2_subs_39_151_154_155_161","d7NwNflG3U7A","X:\DRtemp\temp\disease_analyses/aedes_aedes_2_subs_39_151_154_155_161","aedes_aedes_2;39_151_154_155_161;","aedes_aedes","39_151_154_155_161",18,"francisella tularensis holarctica;aedes_aedes;39_151_154_155_161","francisella tularensis holarctica;aedes_aedes"
"1230","west nile","vectors","anopheles coustani_anopheles tenebrosus_1_subs_11_14_15_17_18_145","S2cA36bAUEJY","X:\DRtemp\temp\disease_analyses/anopheles coustani_anopheles tenebrosus_1_subs_11_14_15_17_18_145","anopheles coustani_anopheles tenebrosus_1;11_14_15_17_18_145;","anopheles coustani_anopheles tenebrosus","11_14_15_17_18_145",18,"west nile;anopheles coustani_anopheles tenebrosus;11_14_15_17_18_145","west nile;anopheles coustani_anopheles tenebrosus"
"1293","dobrava belgrade","hosts","apodemus agrarius_apodemus chejuensis_1_subs_39_151_154_155_161","31hiLJCBeEql","X:\DRtemp\temp\disease_analyses/apodemus agrarius_apodemus chejuensis_1_subs_39_151_154_155_161","apodemus agrarius_apodemus chejuensis_1;39_151_154_155_161;","apodemus agrarius_apodemus chejuensis","39_151_154_155_161",18,"dobrava belgrade;apodemus agrarius_apodemus chejuensis;39_151_154_155_161","dobrava belgrade;apodemus agrarius_apodemus chejuensis"
"1298","dobrava belgrade","hosts","apodemus flavicollis_apodemus ponticus_1_subs_39_151_154_155_161","cEZIlG7Mdu7u","X:\DRtemp\temp\disease_analyses/apodemus flavicollis_apodemus ponticus_1_subs_39_151_154_155_161","apodemus flavicollis_apodemus ponticus_1;39_151_154_155_161;","apodemus flavicollis_apodemus ponticus","39_151_154_155_161",18,"dobrava belgrade;apodemus flavicollis_apodemus ponticus;39_151_154_155_161","dobrava belgrade;apodemus flavicollis_apodemus ponticus"
"1317","dobrava belgrade","hosts","apodemus_apodemus_2_subs_39_151_154_155_161","cUxzuQfMhQf6","X:\DRtemp\temp\disease_analyses/apodemus_apodemus_2_subs_39_151_154_155_161","apodemus_apodemus_2;39_151_154_155_161;","apodemus_apodemus","39_151_154_155_161",18,"dobrava belgrade;apodemus_apodemus;39_151_154_155_161","dobrava belgrade;apodemus_apodemus"
"1371","angiostrongylus cantonensis","hosts","bandicota_bandicota_1_subs_0_5_18_29_30_34_35","1Z6qJrnBqwaH","X:\DRtemp\temp\disease_analyses/bandicota_bandicota_1_subs_0_5_18_29_30_34_35","bandicota_bandicota_1;0_5_18_29_30_34_35;","bandicota_bandicota","0_5_18_29_30_34_35",18,"angiostrongylus cantonensis;bandicota_bandicota;0_5_18_29_30_34_35","angiostrongylus cantonensis;bandicota_bandicota"
"1400","sindbis","hosts","bonasa_tetrastes_1_subs_39_151_154_155_161","jqnkwu20JhpQ","X:\DRtemp\temp\disease_analyses/bonasa_tetrastes_1_subs_39_151_154_155_161","bonasa_tetrastes_1;39_151_154_155_161;","bonasa_tetrastes","39_151_154_155_161",18,"sindbis;bonasa_tetrastes;39_151_154_155_161","sindbis;bonasa_tetrastes"
"11178","inkoo","hosts","lepus timidus_lepus timidus_1_subs_39_151_154_155_161","bMm8Jzj6TIWk","X:\DRtemp\temp\disease_analyses/lepus timidus_lepus timidus_1_subs_39_151_154_155_161","lepus timidus_lepus timidus_1;39_151_154_155_161;","lepus timidus_lepus timidus","39_151_154_155_161",18,"inkoo;lepus timidus_lepus timidus;39_151_154_155_161","inkoo;lepus timidus_lepus timidus"
"11184","francisella tularensis holarctica","hosts","lepus_oryctolagus_1_subs_39_151_154_155_161","5utWTnTWtrJV","X:\DRtemp\temp\disease_analyses/lepus_oryctolagus_1_subs_39_151_154_155_161","lepus_oryctolagus_1;39_151_154_155_161;","lepus_oryctolagus","39_151_154_155_161",18,"francisella tularensis holarctica;lepus_oryctolagus;39_151_154_155_161","francisella tularensis holarctica;lepus_oryctolagus"
"11242","sindbis","hosts","lyrurus_tetraogallus_1_subs_39_151_154_155_161","Ux6fQ4KktC5T","X:\DRtemp\temp\disease_analyses/lyrurus_tetraogallus_1_subs_39_151_154_155_161","lyrurus_tetraogallus_1;39_151_154_155_161;","lyrurus_tetraogallus","39_151_154_155_161",18,"sindbis;lyrurus_tetraogallus;39_151_154_155_161","sindbis;lyrurus_tetraogallus"
"11247","chikungunya","hosts","macaca_macaca_1_subs_14_15_30_34_35_145","delZAKY8tm62","X:\DRtemp\temp\disease_analyses/macaca_macaca_1_subs_14_15_30_34_35_145","macaca_macaca_1;14_15_30_34_35_145;","macaca_macaca","14_15_30_34_35_145",18,"chikungunya;macaca_macaca;14_15_30_34_35_145","chikungunya;macaca_macaca"
"11350","tula","hosts","microtus arvalis_microtus mongolicus_1_subs_39_151_154_155_161","5mRf4hxp3OIT","X:\DRtemp\temp\disease_analyses/microtus arvalis_microtus mongolicus_1_subs_39_151_154_155_161","microtus arvalis_microtus mongolicus_1;39_151_154_155_161;","microtus arvalis_microtus mongolicus","39_151_154_155_161",18,"tula;microtus arvalis_microtus mongolicus;39_151_154_155_161","tula;microtus arvalis_microtus mongolicus"
"11546","sindbis","vectors","ochlerotatus_acartomyia_2_subs_39_151_154_155_161","XQcT4EhMkxbb","X:\DRtemp\temp\disease_analyses/ochlerotatus_acartomyia_2_subs_39_151_154_155_161","ochlerotatus_acartomyia_2;39_151_154_155_161;","ochlerotatus_acartomyia","39_151_154_155_161",18,"sindbis;ochlerotatus_acartomyia;39_151_154_155_161","sindbis;ochlerotatus_acartomyia"
"11619","francisella tularensis holarctica","hosts","ondatra zibethicus_ondatra zibethicus_1_subs_39_151_154_155_161","3uBVCTjGh4oP","X:\DRtemp\temp\disease_analyses/ondatra zibethicus_ondatra zibethicus_1_subs_39_151_154_155_161","ondatra zibethicus_ondatra zibethicus_1;39_151_154_155_161;","ondatra zibethicus_ondatra zibethicus","39_151_154_155_161",18,"francisella tularensis holarctica;ondatra zibethicus_ondatra zibethicus;39_151_154_155_161","francisella tularensis holarctica;ondatra zibethicus_ondatra zibethicus"
"11717","leishmania infantum chagasi","vectors","phlebotomus_sergentomyia_1_subs_5_11_13_14_145_155","aQyUobGinjeB","X:\DRtemp\temp\disease_analyses/phlebotomus_sergentomyia_1_subs_5_11_13_14_145_155","phlebotomus_sergentomyia_1;5_11_13_14_145_155;","phlebotomus_sergentomyia","5_11_13_14_145_155",18,"leishmania infantum chagasi;phlebotomus_sergentomyia;5_11_13_14_145_155","leishmania infantum chagasi;phlebotomus_sergentomyia"
"11900","rickettsia conorii conorii","hosts","rhipicephalus sanguineus_rhipicephalus simus_3_subs_14_17_18_30_39_155","6Wknb1WC338g","X:\DRtemp\temp\disease_analyses/rhipicephalus sanguineus_rhipicephalus simus_3_subs_14_17_18_30_39_155","rhipicephalus sanguineus_rhipicephalus simus_3;14_17_18_30_39_155;","rhipicephalus sanguineus_rhipicephalus simus","14_17_18_30_39_155",18,"rickettsia conorii conorii;rhipicephalus sanguineus_rhipicephalus simus;14_17_18_30_39_155","rickettsia conorii conorii;rhipicephalus sanguineus_rhipicephalus simus"
"1125","yellow","vectors","aedes_tripteroides_2_subs_5_11_14_15_17_18_29","VWlwzp746rrP","X:\DRtemp\temp\disease_analyses/aedes_tripteroides_2_subs_5_11_14_15_17_18_29","aedes_tripteroides_2;5_11_14_15_17_18_29;","aedes_tripteroides","5_11_14_15_17_18_29",19,"yellow;aedes_tripteroides;5_11_14_15_17_18_29","yellow;aedes_tripteroides"
"1196","yellow","vectors","amblyomma_bothriocroton_2_subs_5_11_14_15_17_18_29","sBYTmWctwSkA","X:\DRtemp\temp\disease_analyses/amblyomma_bothriocroton_2_subs_5_11_14_15_17_18_29","amblyomma_bothriocroton_2;5_11_14_15_17_18_29;","amblyomma_bothriocroton","5_11_14_15_17_18_29",19,"yellow;amblyomma_bothriocroton;5_11_14_15_17_18_29","yellow;amblyomma_bothriocroton"
"1410","yellow","vectors","bothriocroton_amblyomma_2_subs_5_11_14_15_17_18_29","AYLclBecnYql","X:\DRtemp\temp\disease_analyses/bothriocroton_amblyomma_2_subs_5_11_14_15_17_18_29","bothriocroton_amblyomma_2;5_11_14_15_17_18_29;","bothriocroton_amblyomma","5_11_14_15_17_18_29",19,"yellow;bothriocroton_amblyomma;5_11_14_15_17_18_29","yellow;bothriocroton_amblyomma"
"1420","west nile","hosts","branta_branta_1_subs_13_21_39_53_154_155","JUKwFi9g24oz","X:\DRtemp\temp\disease_analyses/branta_branta_1_subs_13_21_39_53_154_155","branta_branta_1;13_21_39_53_154_155;","branta_branta","13_21_39_53_154_155",19,"west nile;branta_branta;13_21_39_53_154_155","west nile;branta_branta"
"1438","japanese encephalitis","hosts","bubulcus_bubulcus_1_subs_0_30_34_35_53_54_57","XtSiX6EFf4Nv","X:\DRtemp\temp\disease_analyses/bubulcus_bubulcus_1_subs_0_30_34_35_53_54_57","bubulcus_bubulcus_1;0_30_34_35_53_54_57;","bubulcus_bubulcus","0_30_34_35_53_54_57",19,"japanese encephalitis;bubulcus_bubulcus;0_30_34_35_53_54_57","japanese encephalitis;bubulcus_bubulcus"
"1620","wuchereria bancrofti","vectors","coquillettidia_coquillettidia_2_subs_5_11_14_17_18_29_35","n1sHYbY1U2HF","X:\DRtemp\temp\disease_analyses/coquillettidia_coquillettidia_2_subs_5_11_14_17_18_29_35","coquillettidia_coquillettidia_2;5_11_14_17_18_29_35;","coquillettidia_coquillettidia","5_11_14_17_18_29_35",19,"wuchereria bancrofti;coquillettidia_coquillettidia;5_11_14_17_18_29_35","wuchereria bancrofti;coquillettidia_coquillettidia"
"1877","usutu","hosts","ficedula hypoleuca_ficedula speculigera_1_subs_11_15_17_39_151_155","2PxRnFTFh0Gc","X:\DRtemp\temp\disease_analyses/ficedula hypoleuca_ficedula speculigera_1_subs_11_15_17_39_151_155","ficedula hypoleuca_ficedula speculigera_1;11_15_17_39_151_155;","ficedula hypoleuca_ficedula speculigera","11_15_17_39_151_155",19,"usutu;ficedula hypoleuca_ficedula speculigera;11_15_17_39_151_155","usutu;ficedula hypoleuca_ficedula speculigera"
"11849","brucella suis","hosts","rangifer tarandus_cervus tarandus_1_subs_5_17_39_151_154_155","fg4MU0gAcN1b","X:\DRtemp\temp\disease_analyses/rangifer tarandus_cervus tarandus_1_subs_5_17_39_151_154_155","rangifer tarandus_cervus tarandus_1;5_17_39_151_154_155;","rangifer tarandus_cervus tarandus","5_17_39_151_154_155",19,"brucella suis;rangifer tarandus_cervus tarandus;5_17_39_151_154_155","brucella suis;rangifer tarandus_cervus tarandus"
"12052","yellow","vectors","stegomyia aegypti_aedes aegypti_1_subs_5_11_14_15_17_18_29","BNdMak1pL0Eo","X:\DRtemp\temp\disease_analyses/stegomyia aegypti_aedes aegypti_1_subs_5_11_14_15_17_18_29","stegomyia aegypti_aedes aegypti_1;5_11_14_15_17_18_29;","stegomyia aegypti_aedes aegypti","5_11_14_15_17_18_29",19,"yellow;stegomyia aegypti_aedes aegypti;5_11_14_15_17_18_29","yellow;stegomyia aegypti_aedes aegypti"
"12098","usutu","hosts","sylvia curruca_sylvia althaea_1_subs_11_15_17_39_151_155","Fl31XdF1Ub2b","X:\DRtemp\temp\disease_analyses/sylvia curruca_sylvia althaea_1_subs_11_15_17_39_151_155","sylvia curruca_sylvia althaea_1;11_15_17_39_151_155;","sylvia curruca_sylvia althaea","11_15_17_39_151_155",19,"usutu;sylvia curruca_sylvia althaea;11_15_17_39_151_155","usutu;sylvia curruca_sylvia althaea"
"1312","leptospira spp","hosts","apodemus_apodemus_1_subs_15_35_39_151_154_155","nDtQz0250wLS","X:\DRtemp\temp\disease_analyses/apodemus_apodemus_1_subs_15_35_39_151_154_155","apodemus_apodemus_1;15_35_39_151_154_155;","apodemus_apodemus","15_35_39_151_154_155",20,"leptospira spp;apodemus_apodemus;15_35_39_151_154_155","leptospira spp;apodemus_apodemus"
"1330","japanese encephalitis","hosts","ardea_mesophoyx_1_subs_0_30_34_35_53_54_143","pSV9tTOmmo0b","X:\DRtemp\temp\disease_analyses/ardea_mesophoyx_1_subs_0_30_34_35_53_54_143","ardea_mesophoyx_1;0_30_34_35_53_54_143;","ardea_mesophoyx","0_30_34_35_53_54_143",20,"japanese encephalitis;ardea_mesophoyx;0_30_34_35_53_54_143","japanese encephalitis;ardea_mesophoyx"
"1571","zika","second","chlorocebus_allochrocebus_1_subs_11_14_15_17_18_21_29","vx9Ichatz74Y","X:\DRtemp\temp\disease_analyses/chlorocebus_allochrocebus_1_subs_11_14_15_17_18_21_29","chlorocebus_allochrocebus_1;11_14_15_17_18_21_29;","chlorocebus_allochrocebus","11_14_15_17_18_21_29",20,"zika;chlorocebus_allochrocebus;11_14_15_17_18_21_29","zika;chlorocebus_allochrocebus"
"1961","west nile","hosts","haemorhous_leucosticte_1_subs_13_21_30_143_145_161","t2tWUshwQ5Qt","X:\DRtemp\temp\disease_analyses/haemorhous_leucosticte_1_subs_13_21_30_143_145_161","haemorhous_leucosticte_1;13_21_30_143_145_161;","haemorhous_leucosticte","13_21_30_143_145_161",20,"west nile;haemorhous_leucosticte;13_21_30_143_145_161","west nile;haemorhous_leucosticte"
"11750","anaplasma phagocytophilum","hosts","procyon lotor_ursus lotor_1_subs_21_29_39_151_154_155","HAO7iy0M2apC","X:\DRtemp\temp\disease_analyses/procyon lotor_ursus lotor_1_subs_21_29_39_151_154_155","procyon lotor_ursus lotor_1;21_29_39_151_154_155;","procyon lotor_ursus lotor","21_29_39_151_154_155",20,"anaplasma phagocytophilum;procyon lotor_ursus lotor;21_29_39_151_154_155","anaplasma phagocytophilum;procyon lotor_ursus lotor"
"12005","anaplasma phagocytophilum","hosts","sorex araneus_sorex araneus_1_subs_21_30_39_151_154_155","hvYb8LdZnPid","X:\DRtemp\temp\disease_analyses/sorex araneus_sorex araneus_1_subs_21_30_39_151_154_155","sorex araneus_sorex araneus_1;21_30_39_151_154_155;","sorex araneus_sorex araneus","21_30_39_151_154_155",20,"anaplasma phagocytophilum;sorex araneus_sorex araneus;21_30_39_151_154_155","anaplasma phagocytophilum;sorex araneus_sorex araneus"
"12080","dengue","vectors","stegomyia albopicta_aedes albopictus_1_subs_5_13_14_21_30_35_145","3oNlIIVNkOr6","X:\DRtemp\temp\disease_analyses/stegomyia albopicta_aedes albopictus_1_subs_5_13_14_21_30_35_145","stegomyia albopicta_aedes albopictus_1;5_13_14_21_30_35_145;","stegomyia albopicta_aedes albopictus","5_13_14_21_30_35_145",20,"dengue;stegomyia albopicta_aedes albopictus;5_13_14_21_30_35_145","dengue;stegomyia albopicta_aedes albopictus"
"1260","tahyna","vectors","anopheles_anopheles_2_subs_15_30_145_151_154_155","KgGyP4A8sr92","X:\DRtemp\temp\disease_analyses/anopheles_anopheles_2_subs_15_30_145_151_154_155","anopheles_anopheles_2;15_30_145_151_154_155;","anopheles_anopheles","15_30_145_151_154_155",21,"tahyna;anopheles_anopheles;15_30_145_151_154_155","tahyna;anopheles_anopheles"
"1289","anaplasma phagocytophilum","hosts","apodemus agrarius_apodemus chejuensis_1_subs_30_39_143_151_154_155","7gTJghhq7Mi2","X:\DRtemp\temp\disease_analyses/apodemus agrarius_apodemus chejuensis_1_subs_30_39_143_151_154_155","apodemus agrarius_apodemus chejuensis_1;30_39_143_151_154_155;","apodemus agrarius_apodemus chejuensis","30_39_143_151_154_155",21,"anaplasma phagocytophilum;apodemus agrarius_apodemus chejuensis;30_39_143_151_154_155","anaplasma phagocytophilum;apodemus agrarius_apodemus chejuensis"
"1297","lymphocytic choriomeningitis","hosts","apodemus flavicollis_apodemus ponticus_1_subs_30_39_145_151_154_155","xeSy3NDtGq3B","X:\DRtemp\temp\disease_analyses/apodemus flavicollis_apodemus ponticus_1_subs_30_39_145_151_154_155","apodemus flavicollis_apodemus ponticus_1;30_39_145_151_154_155;","apodemus flavicollis_apodemus ponticus","30_39_145_151_154_155",21,"lymphocytic choriomeningitis;apodemus flavicollis_apodemus ponticus;30_39_145_151_154_155","lymphocytic choriomeningitis;apodemus flavicollis_apodemus ponticus"
"1513","anaplasma phagocytophilum","hosts","capreolus capreolus_capreolus pygargus_1_subs_30_39_151_154_155_161","dbNPTohW6a8V","X:\DRtemp\temp\disease_analyses/capreolus capreolus_capreolus pygargus_1_subs_30_39_151_154_155_161","capreolus capreolus_capreolus pygargus_1;30_39_151_154_155_161;","capreolus capreolus_capreolus pygargus","30_39_151_154_155_161",21,"anaplasma phagocytophilum;capreolus capreolus_capreolus pygargus;30_39_151_154_155_161","anaplasma phagocytophilum;capreolus capreolus_capreolus pygargus"
"11074","crimean congo hemorrhagic","vectors","ixodes ricinus_ixodes ovatus_1_subs_30_39_145_151_154_155","oZzUWaCL0TL9","X:\DRtemp\temp\disease_analyses/ixodes ricinus_ixodes ovatus_1_subs_30_39_145_151_154_155","ixodes ricinus_ixodes ovatus_1;30_39_145_151_154_155;","ixodes ricinus_ixodes ovatus","30_39_145_151_154_155",21,"crimean congo hemorrhagic;ixodes ricinus_ixodes ovatus;30_39_145_151_154_155","crimean congo hemorrhagic;ixodes ricinus_ixodes ovatus"
"11168","crimean congo hemorrhagic","hosts","lepus europaeus_lepus starcki_1_subs_14_39_145_151_154_155","HbbJz2JhXQyg","X:\DRtemp\temp\disease_analyses/lepus europaeus_lepus starcki_1_subs_14_39_145_151_154_155","lepus europaeus_lepus starcki_1;14_39_145_151_154_155;","lepus europaeus_lepus starcki","14_39_145_151_154_155",21,"crimean congo hemorrhagic;lepus europaeus_lepus starcki;14_39_145_151_154_155","crimean congo hemorrhagic;lepus europaeus_lepus starcki"
"11176","borrelia afzelii","hosts","lepus timidus_lepus timidus_1_subs_30_39_151_154_155_161","6GPoGj6dTj3a","X:\DRtemp\temp\disease_analyses/lepus timidus_lepus timidus_1_subs_30_39_151_154_155_161","lepus timidus_lepus timidus_1;30_39_151_154_155_161;","lepus timidus_lepus timidus","30_39_151_154_155_161",21,"borrelia afzelii;lepus timidus_lepus timidus;30_39_151_154_155_161","borrelia afzelii;lepus timidus_lepus timidus"
"11504","tahyna","vectors","ochlerotatus caspius_aedes caspius_1_subs_15_39_145_151_154_155","RPVclbKx3viU","X:\DRtemp\temp\disease_analyses/ochlerotatus caspius_aedes caspius_1_subs_15_39_145_151_154_155","ochlerotatus caspius_aedes caspius_1;15_39_145_151_154_155;","ochlerotatus caspius_aedes caspius","15_39_145_151_154_155",21,"tahyna;ochlerotatus caspius_aedes caspius;15_39_145_151_154_155","tahyna;ochlerotatus caspius_aedes caspius"
"11887","crimean congo hemorrhagic","vectors","rhipicephalus sanguineus_rhipicephalus simus_1_subs_14_17_18_30_34_39_155","2EkIVqsCJ5Qc","X:\DRtemp\temp\disease_analyses/rhipicephalus sanguineus_rhipicephalus simus_1_subs_14_17_18_30_34_39_155","rhipicephalus sanguineus_rhipicephalus simus_1;14_17_18_30_34_39_155;","rhipicephalus sanguineus_rhipicephalus simus","14_17_18_30_34_39_155",21,"crimean congo hemorrhagic;rhipicephalus sanguineus_rhipicephalus simus;14_17_18_30_34_39_155","crimean congo hemorrhagic;rhipicephalus sanguineus_rhipicephalus simus"
