disease_name,disease_name_clean,vector_species,vector_species_clean,vector_group,vector_group_clean,best_evidence_level,best_evidence_basis,record_sources,source_count,supporting_row_count,locations_summary,sources_summary,notes_summary,has_lit_review,has_efsa,vector_species_rule_cleaned,taxonomy_cleanup_method,vector_species_original,vector_species_taxonomy_cleaned,vector_taxon_rank,review_needed,review_note,vector_join_key,competence_disease_name,vector_competence_species,vector_competence_group,vector_competence_status,competence_statuses,vector_competence_evidence_types,transmission_demonstrated,natural_infection_reported,vector_role_hint,uncertainty_reason,competence_locations_summary,competence_source_examples,competence_note_examples,competence_row_count,vector_competence_name_cleanup_methods
Zika virus disease,zika virus disease,Aedes aegypti,aedes aegypti,mosquito,mosquito,confirmed,review,lit_review,1,11,French Polynesia; global; worldwide,"(Delrieu et al., 2023); Bisia et al. 2023; Delrieu et al. 2023; Dodson et al. 2018; Epelboin et al. 2017; Evans et al. 2017 Table 1; Gardner et al. 2017; Gutierrez-Bugallo et al. 2019; Lourenco-de-Oliveira and Failloux 2017; Richard et al. 2016",known vector; late transmission; main vector; one of two species covered; positive control; transmitted; primary vector; urban cycle,TRUE,FALSE,aedes aegypti,no_change,Aedes aegypti,aedes aegypti,species,FALSE,,aedes aegypti,Zika virus disease,Aedes aegypti,mosquito,mixed,competent; mixed,lab_experiment; narrative_review; systematic_review,mixed,yes,primary_vector|urban_vector,temperature_dependent,French Polynesia; global; United States,Bisia et al. 2023; Delrieu et al. 2023; Dodson et al. 2018; Epelboin et al. 2017; Evans et al. 2017; Gardner et al. 2017; Gutierrez-Bugallo et al. 2019; Lourenço-de-Oliveira and Failloux 2017; Richard et al. 2016,"known vector in Table 1; late transmission but infectious saliva detected; main vector; main vector; field infection also reported; positive control; infected, disseminated, and transmitted; primary vector; temperature-dependent ZIKV transmission across studies; urban cycle",9,normalized_name
Zika virus disease,zika virus disease,Aedes africanus,aedes africanus,mosquito,mosquito,probable,review,lit_review,1,4,Africa; Uganda; Central African Republic,Epelboin et al. 2017; Evans et al. 2017 Table 1; Gutierrez-Bugallo et al. 2019,model predicted; sylvatic cycle,TRUE,FALSE,aedes africanus,no_change,Aedes africanus,aedes africanus,species,FALSE,,aedes africanus,Zika virus disease,Aedes africanus,mosquito,unclear,unclear,narrative_review,,yes,,field_detection_only,Africa,Epelboin et al. 2017,field infection only,1,normalized_name
Zika virus disease,zika virus disease,Aedes albopictus,aedes albopictus,mosquito,mosquito,confirmed,review,lit_review,1,9,Europe; global; worldwide,"(Delrieu et al., 2023); Bisia et al. 2023; Delrieu et al. 2023; Epelboin et al. 2017; Evans et al. 2017 Table 1; Gardner et al. 2017; Gutierrez-Bugallo et al. 2019; Schulz and Becker 2018",competent at 26-28 C only; competent; field isolate; known vector; mixed experimental findings; potential major vector; secondary vector,TRUE,FALSE,aedes albopictus,no_change,Aedes albopictus,aedes albopictus,species,FALSE,,aedes albopictus,Zika virus disease,Aedes albopictus,mosquito,mixed,competent; mixed; unclear,narrative_review; systematic_review,mixed,yes,primary_vector|secondary_vector,mixed_or_debated_evidence|temperature_dependent,Europe; global,Bisia et al. 2023; Delrieu et al. 2023; Epelboin et al. 2017; Evans et al. 2017; Gardner et al. 2017; Gutierrez-Bugallo et al. 2019; Schulz and Becker 2018,"competent and field infected; established secondary vector; known vector in Table 1; potential major vector; mixed evidence across studies; relative competence treated as scenario uncertainty; temperature-dependent competence; 18 C not competent, 27 C competent; temperature-dependent ZIKV transmission across studies",7,normalized_name
Zika virus disease,zika virus disease,Aedes apicoargenteus,aedes apicoargenteus,mosquito,mosquito,candidate,review,lit_review,1,3,,Epelboin et al. 2017; Gutierrez-Bugallo et al. 2019,field infection; infected only once,TRUE,FALSE,aedes apicoargenteus,no_change,Aedes apicoargenteus,aedes apicoargenteus,species,FALSE,,aedes apicoargenteus,Zika virus disease,Aedes apicoargenteus,mosquito,unclear,unclear,narrative_review,,yes,,,global,Gutierrez-Bugallo et al. 2019,infected only once,1,normalized_name
Zika virus disease,zika virus disease,Aedes bromeliae,aedes bromeliae,mosquito,mosquito,candidate,review,lit_review,1,1,,Evans et al. 2017 Table 1,model predicted,TRUE,FALSE,aedes bromeliae,no_change,Aedes bromeliae,aedes bromeliae,species,FALSE,,aedes bromeliae,,,,,,,,,,,,,,,
Zika virus disease,zika virus disease,Aedes camptorhynchus,aedes camptorhynchus,mosquito,mosquito,probable,review,lit_review,1,4,Australia,Bisia et al. 2023; Epelboin et al. 2017; Gutierrez-Bugallo et al. 2019,lab transmission; local secondary vector; secondary cases,TRUE,FALSE,aedes camptorhynchus,no_change,Aedes camptorhynchus,aedes camptorhynchus,species,FALSE,,aedes camptorhynchus,Zika virus disease,Aedes camptorhynchus,mosquito,mixed,mixed,narrative_review; systematic_review,yes,,,,Australia,Bisia et al. 2023; Gutierrez-Bugallo et al. 2019,lab transmission in review summary; local Australian vector; temperature-sensitive,2,normalized_name
Zika virus disease,zika virus disease,Aedes dalzieli,aedes dalzieli,mosquito,mosquito,probable,review,lit_review,1,3,Africa; Senegal,Epelboin et al. 2017; Gutierrez-Bugallo et al. 2019,field infection; sylvatic cycle,TRUE,FALSE,aedes dalzieli,no_change,Aedes dalzieli,aedes dalzieli,species,FALSE,,aedes dalzieli,,,,,,,,,,,,,,,
Zika virus disease,zika virus disease,Aedes detritus,aedes detritus,mosquito,mosquito,probable,review,lit_review,1,1,temperate regions,Bisia et al. 2023,secondary vector at higher temperature,TRUE,FALSE,aedes detritus,no_change,Aedes detritus,aedes detritus,species,FALSE,,aedes detritus,Zika virus disease,Aedes detritus,mosquito,mixed,mixed,systematic_review,yes,,,temperature_dependent,temperate regions,Bisia et al. 2023,transmission at higher temperature,1,normalized_name
Zika virus disease,zika virus disease,Aedes flavicolis,aedes flavicolis,mosquito,mosquito,candidate,review,lit_review,1,1,,Evans et al. 2017 Table 1,model predicted,TRUE,FALSE,aedes flavicolis,manual_map,Aedes flavicolis,aedes flavicollis,species,FALSE,Likely spelling variant aligned to the canonical species spelling already present in the table.,aedes flavicollis,,,,,,,,,,,,,,,
Zika virus disease,zika virus disease,Aedes flavicollis,aedes flavicollis,mosquito,mosquito,weak,review,lit_review,1,2,,Gutierrez-Bugallo et al. 2019,infected only once,TRUE,FALSE,aedes flavicollis,no_change,Aedes flavicollis,aedes flavicollis,species,FALSE,,aedes flavicollis,,,,,,,,,,,,,,,
Zika virus disease,zika virus disease,Aedes fowleri,aedes fowleri,mosquito,mosquito,candidate,review,lit_review,1,1,Senegal,Epelboin et al. 2017,field infection,TRUE,FALSE,aedes fowleri,no_change,Aedes fowleri,aedes fowleri,species,FALSE,,aedes fowleri,,,,,,,,,,,,,,,
Zika virus disease,zika virus disease,Aedes furcifer,aedes furcifer,mosquito,mosquito,confirmed,review,lit_review,1,4,Africa; Senegal,Epelboin et al. 2017; Evans et al. 2017 Table 1; Gutierrez-Bugallo et al. 2019,field infection; known vector; sylvatic cycle,TRUE,FALSE,aedes furcifer,no_change,Aedes furcifer,aedes furcifer,species,FALSE,,aedes furcifer,Zika virus disease,Aedes furcifer,mosquito,competent,competent,narrative_review,yes,,,,Africa,Evans et al. 2017,known vector in Table 1,1,normalized_name
Zika virus disease,zika virus disease,Aedes grahamii,aedes grahamii,mosquito,mosquito,weak,review,lit_review,1,2,,Gutierrez-Bugallo et al. 2019,infected only once,TRUE,FALSE,aedes grahamii,no_change,Aedes grahamii,aedes grahamii,species,FALSE,,aedes grahamii,,,,,,,,,,,,,,,
Zika virus disease,zika virus disease,Aedes hensilli,aedes hensilli,mosquito,mosquito,confirmed,review,lit_review,1,6,"Yap; Yap Island; Yap Island, Federated States of Micronesia","(Ledermann et al., 2014); Epelboin et al. 2017; Evans et al. 2017 Table 1; Gutierrez-Bugallo et al. 2019; Ledermann et al. 2014",known vector; outbreak-associated; no confirmed transmission; probable outbreak vector; probable vector; probable vector; no field isolate,TRUE,FALSE,aedes hensilli,no_change,Aedes hensilli,aedes hensilli,species,FALSE,,aedes hensilli,Zika virus disease,Aedes hensilli,mosquito,mixed,competent; mixed; unclear,lab_experiment; narrative_review,mixed,mixed,,field_detection_only|no_transmission_demonstrated,Yap; Yap Island,Epelboin et al. 2017; Evans et al. 2017; Gutierrez-Bugallo et al. 2019; Ledermann et al. 2014; Lourenço-de-Oliveira and Failloux 2017,disseminated infections but no confirmed transmission; field association; no transmission confirmed; high infection and dissemination but no field virus isolate and no transmission demonstrated; known vector in Table 1; outbreak-associated; no confirmed transmission,5,normalized_name
Zika virus disease,zika virus disease,Aedes hirsutus,aedes hirsutus,mosquito,mosquito,candidate,review,lit_review,1,3,,Epelboin et al. 2017; Gutierrez-Bugallo et al. 2019,field infection; infected only once,TRUE,FALSE,aedes hirsutus,no_change,Aedes hirsutus,aedes hirsutus,species,FALSE,,aedes hirsutus,,,,,,,,,,,,,,,
Zika virus disease,zika virus disease,Aedes jamoti,aedes jamoti,mosquito,mosquito,weak,review,lit_review,1,2,,Gutierrez-Bugallo et al. 2019,infected only once,TRUE,FALSE,aedes jamoti,no_change,Aedes jamoti,aedes jamoti,species,FALSE,,aedes jamoti,,,,,,,,,,,,,,,
Zika virus disease,zika virus disease,Aedes japonicus,aedes japonicus,mosquito,mosquito,probable,review,lit_review,1,1,temperate regions,Bisia et al. 2023,secondary vector at higher temperature,TRUE,FALSE,aedes japonicus,no_change,Aedes japonicus,aedes japonicus,species,FALSE,,aedes japonicus,Zika virus disease,Aedes japonicus,mosquito,mixed,mixed,systematic_review,yes,,,temperature_dependent,temperate regions,Bisia et al. 2023,transmission at higher temperature,1,normalized_name
Zika virus disease,zika virus disease,Aedes luteocephalus,aedes luteocephalus,mosquito,mosquito,confirmed,review,lit_review,1,4,Africa; Senegal,Epelboin et al. 2017; Evans et al. 2017 Table 1; Gutierrez-Bugallo et al. 2019,known vector; saliva positive; sylvatic cycle,TRUE,FALSE,aedes luteocephalus,no_change,Aedes luteocephalus,aedes luteocephalus,species,FALSE,,aedes luteocephalus,Zika virus disease,Aedes luteocephalus,mosquito,competent,competent,narrative_review,yes,yes,,,Africa; Senegal,Epelboin et al. 2017; Evans et al. 2017,known vector in Table 1; saliva positive in review summary,2,normalized_name
Zika virus disease,zika virus disease,Aedes metallicus,aedes metallicus,mosquito,mosquito,candidate,review,lit_review,1,2,Senegal,Epelboin et al. 2017; Evans et al. 2017 Table 1,field infection; model predicted,TRUE,FALSE,aedes metallicus,no_change,Aedes metallicus,aedes metallicus,species,FALSE,,aedes metallicus,,,,,,,,,,,,,,,
Zika virus disease,zika virus disease,Aedes minutus,aedes minutus,mosquito,mosquito,candidate,review,lit_review,1,2,Senegal,Epelboin et al. 2017; Evans et al. 2017 Table 1,field infection; model predicted,TRUE,FALSE,aedes minutus,no_change,Aedes minutus,aedes minutus,species,FALSE,,aedes minutus,,,,,,,,,,,,,,,
Zika virus disease,zika virus disease,Aedes neoafricanus,aedes neoafricanus,mosquito,mosquito,candidate,review,lit_review,1,2,Senegal,Epelboin et al. 2017; Evans et al. 2017 Table 1,field infection; model predicted,TRUE,FALSE,aedes neoafricanus,no_change,Aedes neoafricanus,aedes neoafricanus,species,FALSE,,aedes neoafricanus,,,,,,,,,,,,,,,
Zika virus disease,zika virus disease,Aedes notoscriptus,aedes notoscriptus,mosquito,mosquito,probable,review,lit_review,1,4,Australia,Bisia et al. 2023; Epelboin et al. 2017; Gutierrez-Bugallo et al. 2019,lab transmission; local secondary vector; secondary cases,TRUE,FALSE,aedes notoscriptus,no_change,Aedes notoscriptus,aedes notoscriptus,species,FALSE,,aedes notoscriptus,Zika virus disease,Aedes notoscriptus,mosquito,mixed,mixed,narrative_review; systematic_review,mixed,,,mixed_or_debated_evidence,Australia,Bisia et al. 2023; Epelboin et al. 2017; Gutierrez-Bugallo et al. 2019,lab transmission in review summary; local Australian vector; temperature-sensitive; one positive and one negative study in review,3,normalized_name
Zika virus disease,zika virus disease,Aedes occidentalis,aedes occidentalis,mosquito,mosquito,candidate,review,lit_review,1,1,,Evans et al. 2017 Table 1,model predicted,TRUE,FALSE,aedes occidentalis,no_change,Aedes occidentalis,aedes occidentalis,species,FALSE,,aedes occidentalis,,,,,,,,,,,,,,,
Zika virus disease,zika virus disease,Aedes opok,aedes opok,mosquito,mosquito,candidate,review,lit_review,1,2,Central African Republic,Epelboin et al. 2017; Evans et al. 2017 Table 1,field infection; model predicted,TRUE,FALSE,aedes opok,no_change,Aedes opok,aedes opok,species,FALSE,,aedes opok,,,,,,,,,,,,,,,
Zika virus disease,zika virus disease,Aedes polynesiensis,aedes polynesiensis,mosquito,mosquito,candidate,review,lit_review,1,4,French Polynesia,Evans et al. 2017 Table 1; Gutierrez-Bugallo et al. 2019; Richard et al. 2016,model predicted; no infectious saliva; outbreak-associated; no confirmed transmission,TRUE,FALSE,aedes polynesiensis,no_change,Aedes polynesiensis,aedes polynesiensis,species,FALSE,,aedes polynesiensis,Zika virus disease,Aedes polynesiensis,mosquito,mixed,mixed; unclear,lab_experiment; narrative_review,mixed,yes,,low_competence_or_efficiency|no_transmission_demonstrated,French Polynesia,Gutierrez-Bugallo et al. 2019; Lourenço-de-Oliveira and Failloux 2017; Richard et al. 2016,outbreak-associated; no confirmed transmission; weak competence; no infectious saliva; weak competence; no infectious saliva at sampled time points,3,normalized_name
Zika virus disease,zika virus disease,Aedes scapularis,aedes scapularis,mosquito,mosquito,candidate,review,lit_review,1,1,,Evans et al. 2017 Table 1,model predicted,TRUE,FALSE,aedes scapularis,no_change,Aedes scapularis,aedes scapularis,species,FALSE,,aedes scapularis,,,,,,,,,,,,,,,
Zika virus disease,zika virus disease,Aedes scutellaris,aedes scutellaris,mosquito,mosquito,candidate,review,lit_review,1,1,,Evans et al. 2017 Table 1,model predicted,TRUE,FALSE,aedes scutellaris,no_change,Aedes scutellaris,aedes scutellaris,species,FALSE,,aedes scutellaris,,,,,,,,,,,,,,,
Zika virus disease,zika virus disease,Aedes serratus,aedes serratus,mosquito,mosquito,candidate,review,lit_review,1,1,,Evans et al. 2017 Table 1,model predicted,TRUE,FALSE,aedes serratus,no_change,Aedes serratus,aedes serratus,species,FALSE,,aedes serratus,,,,,,,,,,,,,,,
Zika virus disease,zika virus disease,Aedes taeniarostris,aedes taeniarostris,mosquito,mosquito,weak,review,lit_review,1,2,,Gutierrez-Bugallo et al. 2019,infected only once,TRUE,FALSE,aedes taeniarostris,no_change,Aedes taeniarostris,aedes taeniarostris,species,FALSE,,aedes taeniarostris,,,,,,,,,,,,,,,
Zika virus disease,zika virus disease,Aedes taylori,aedes taylori,mosquito,mosquito,confirmed,review,lit_review,1,4,Africa; Senegal,Epelboin et al. 2017; Evans et al. 2017 Table 1; Gutierrez-Bugallo et al. 2019,field infection; known vector; sylvatic cycle,TRUE,FALSE,aedes taylori,no_change,Aedes taylori,aedes taylori,species,FALSE,,aedes taylori,Zika virus disease,Aedes taylori,mosquito,competent,competent,narrative_review,yes,,,,Africa,Evans et al. 2017,known vector in Table 1,1,normalized_name
Zika virus disease,zika virus disease,Aedes triseriatus,aedes triseriatus,mosquito,mosquito,weak,review,lit_review,1,1,North America,Epelboin et al. 2017,infection only; no transmission,TRUE,FALSE,aedes triseriatus,no_change,Aedes triseriatus,aedes triseriatus,species,FALSE,,aedes triseriatus,,,,,,,,,,,,,,,
Zika virus disease,zika virus disease,Aedes unilineatus,aedes unilineatus,mosquito,mosquito,weak,review,lit_review,1,3,Senegal,Epelboin et al. 2017; Gutierrez-Bugallo et al. 2019,infected only once; low infection; no transmission,TRUE,FALSE,aedes unilineatus,no_change,Aedes unilineatus,aedes unilineatus,species,FALSE,,aedes unilineatus,,,,,,,,,,,,,,,
Zika virus disease,zika virus disease,Aedes vexans,aedes vexans,mosquito,mosquito,probable,review,lit_review,1,5,Mexico; northern United States; temperate regions,Bisia et al. 2023; Epelboin et al. 2017; Evans et al. 2017 Table 1; Gutierrez-Bugallo et al. 2019,field detection and lab transmission; model predicted; potential vector; secondary vector at higher temperature,TRUE,FALSE,aedes vexans,no_change,Aedes vexans,aedes vexans,species,FALSE,,aedes vexans,Zika virus disease,Aedes vexans,mosquito,mixed,mixed,narrative_review; systematic_review,mixed,yes,,temperature_dependent,Mexico; temperate regions,Bisia et al. 2023; Gutierrez-Bugallo et al. 2019,field detection and lab transmission; transmission at higher temperature,2,normalized_name
Zika virus disease,zika virus disease,Aedes vigilax,aedes vigilax,mosquito,mosquito,candidate,review,lit_review,1,1,,Evans et al. 2017 Table 1,model predicted,TRUE,FALSE,aedes vigilax,no_change,Aedes vigilax,aedes vigilax,species,FALSE,,aedes vigilax,,,,,,,,,,,,,,,
Zika virus disease,zika virus disease,Aedes vittatus,aedes vittatus,mosquito,mosquito,confirmed,review,lit_review,1,4,Africa; Senegal,Epelboin et al. 2017; Evans et al. 2017 Table 1; Gutierrez-Bugallo et al. 2019,known vector; saliva positive; sylvatic cycle,TRUE,FALSE,aedes vittatus,no_change,Aedes vittatus,aedes vittatus,species,FALSE,,aedes vittatus,Zika virus disease,Aedes vittatus,mosquito,competent,competent,narrative_review,yes,yes,,,Africa; Senegal,Epelboin et al. 2017; Evans et al. 2017,known vector in Table 1; saliva positive in review summary,2,normalized_name
Zika virus disease,zika virus disease,Anopheles coustani,anopheles coustani,mosquito,mosquito,candidate,review,lit_review,1,1,Africa,Epelboin et al. 2017,field isolate,TRUE,FALSE,anopheles coustani,no_change,Anopheles coustani,anopheles coustani,species,FALSE,,anopheles coustani,,,,,,,,,,,,,,,
